T,OTU,Replicate,r,K,O2_0,T_end_min,delta_Ninoc_to_N0_min,N0_cells_per_L,growth_fgC_h,respiration_fgC_h,CUE,resp_over_growth
44,2,R1,0.004294257592667389,0.00904879287795415,8.562472748967153,273.83,72.2,57266454.52795622,334.95209222805636,3558.7537261122725,0.08602398533817018,10.624664866070608
44,2,R3,0.007989669252289557,0.009419998691964976,8.674347454760952,195.64,91.2,87036489.83327591,623.1942016785854,2437.5697858852445,0.20360740135818434,3.9114128137258084
44,2,R4,0.0031538776189850375,0.016626007726245125,8.46126365347092,190.63,81.2,54258761.459866434,246.00245428083295,6901.217027315834,0.03441932277499848,28.05344787104238
44,2,R5,0.005342198985062348,0.021593074365464933,8.693242677944504,143.48000000000002,79.2,64120990.67184513,416.6915208348631,7584.41066305332,0.05207926498851055,18.20149987179379
44,3,R1,0.004716406847405704,0.007758386180876637,6.928933392711013,241.77,37.1,50031275.12195431,367.8797340976449,3492.5079617288825,0.09529605912260067,9.493613368769804
44,3,R2,0.004555968722081492,0.014704670664949517,8.548695532818813,193.65000000000003,82.2,61079130.647708006,355.3655603223564,5422.131405177202,0.061508567195176236,15.257897811647032
44,3,R3,0.009790706459864,0.014991660673193368,8.911783519264876,145.48,85.2,96721702.51497674,763.675103869392,3490.8677373920245,0.17949639535019285,4.571142518205035
44,3,R4,0.008642374674661479,0.006392055638094451,7.212479694607556,220.68,34.1,56394666.853016905,674.1052246235954,2552.7606362180604,0.20890401203345035,3.7868874813178643
44,3,R5,0.006689450814968761,0.01502397767583317,7.958433099068912,138.45,62.1,63629965.42653612,521.7771635675633,5317.785624034138,0.08935209407721025,10.191679504857353
44,4,R4,0.0018768360542921316,0.007208881437213491,7.079572458031501,312.03000000000003,54.1,46488568.73989163,146.39321223478626,3492.44270869669,0.040230781331111035,23.856589082118713
44,7,R3,0.00784311417290156,0.008539839001990799,8.682808663474061,222.74999999999997,79.3,78228072.94483244,611.7629054863216,2458.63825340726,0.19924526920995894,4.018939741782419
44,7,R4,0.0088827283961801385,0.010336141354164509,8.299302531285578,179.65,92.3,95349153.029198125,692.8528149020508,2441.457584262926,0.2210543075397498,3.523775225778764
44,7,R5,0.007080088282820335,0.010088222385696947,8.632173067970463,201.70000000000005,80.3,74158204.32160392,552.2468860599862,3063.81843786505,0.1527203843376793,5.547914375260509
44,8,R1,0.0026386376855406578,0.010205972443706258,8.998088845484357,249.83000000000004,80.3,51912116.6522827,205.8137394721713,4427.853441373937,0.044417031141755346,21.513886549700636
44,8,R2,0.004426641080599154,0.004663367995767998,6.778152723844426,357.15,64.2,55804804.93676236,345.278004286734,1882.0695865095279,0.1550175669542891,5.450881791319016
44,8,R3,0.00696912501113002,0.009197446525928932,8.774014146713528,213.73999999999998,84.3,75578122.52544507,543.5917508681416,2740.8088984041588,0.1655071378056697,5.042035487159174
44,8,R4,0.006199247515298017,0.008954884119432478,8.824343588460417,226.77,85.3,71269283.72759216,483.54130619324525,2829.86136187491,0.14593496614619705,5.852367368888166
44,8,R5,0.004515097068494229,0.011284379219849346,9.079164177590505,267.88,77.3,59542278.40661153,352.1775713425499,4268.3478658604645,0.07622024294183669,12.119874214558662
44,9,R1,0.0034651871332713954,0.008747503436598315,8.787608590257106,296.98,74.3,54333067.651957974,270.2845963951688,3625.9973220397587,0.0693698767320558,13.41547898178548
44,9,R2,0.006735028450751156,0.008759819223616658,9.51566336935731,228.76,80.3,72131612.58249642,525.3322191585901,2735.124410751548,0.16112228401979045,5.2064661389554985
44,9,R3,0.007412002589509869,0.009454247409653916,8.490420376552457,210.72,85.3,79036789.91320413,578.1362019817698,2694.047529741003,0.1766820720905506,4.659883813721033
44,9,R4,0.006949675792236264,0.010255751506588775,8.735915628890167,208.72,83.3,74931743.44659686,542.0747117944286,3082.5436513540644,0.14955359640223204,5.68656604760242
44,10,R1,0.0081639035566636875,0.00690094566799786,8.5648597016496,229.7,81.2,81498008.72159459,636.7844774197677,1907.0812395308244,0.25032157679419503,2.994861381135204
44,10,R2,0.009001875255617056,0.010520411054239355,9.086433990069425,178.57,95.3,99042428.6101558,702.1462699381304,2392.31856829838,0.22690394192304775,3.4071512884476034
44,10,R3,0.009936573837359491,0.008683425625684912,8.917591302568049,203.61999999999998,81.2,94115185.88679703,775.0527593140404,2077.9685383756873,0.2716603482566533,2.681067209172691
44,10,R4,0.011296442263318596,0.009407031994435029,8.77225658560587,179.57000000000002,89.3,115173756.29820067,881.1224965388504,1839.5291454566996,0.3238645047157021,2.0877110193901296
44,10,R5,0.011923730152991526,0.006616747781701841,8.733711294630256,200.63,75.2,102959337.19718076,930.0509519333391,1447.3928589786858,0.391197868763324,1.5562511451334196
44,11,R1,0.007016183812371023,0.003986803808934764,6.824022561333579,316.02000000000004,65.2,66362013.22887723,547.2623373649399,1353.0470384126418,0.2879859165779295,2.472392024869724
44,11,R2,0.0075201183401713955,0.011847074690129128,9.116959378651252,190.59999999999997,101.3,89968319.80018103,586.5692305333689,2965.712856466189,0.16512462022091715,5.056032096619624
44,11,R3,0.011387414090436318,0.0073568164437916896,9.594991130729037,186.59,90.3,117443000.13514179,888.2182990540329,1410.815968491563,0.38634408873003767,1.5883662495966422
44,11,R4,0.010587287834401412,0.008290544974281881,9.07509164406518,197.61,81.2,99221764.50089572,825.80845108331,1881.844425423685,0.30499051715544995,2.2787904664272305
44,11,R5,0.009456257112061852,0.00912806411447688,9.22542801300071,202.63,82.2,91375185.93231532,737.5880547408244,2249.8729355279866,0.24689462294014974,3.050310971099651
44,12,R4,0.006761355411709481,0.012125452001758436,9.356644861230766,190.62,84.2,74215701.91933273,527.3857221133395,3679.677191465906,0.12535722259134346,6.977202903257805
44,14,R1,0.00232275082118936,0.0020423255558122857,9.656133055787631,792.8499999999999,136.4,94720430.5480667,111.49203941708929,485.6114202278514,0.1867214761800015,4.355570341763951
44,14,R2,0.0014976396900915048,0.0024561300846846004,9.765203153874888,886.1700000000001,152.5,86703699.87570338,71.88670512439224,638.0009386314592,0.10126490544905992,8.875089455379364
44,14,R3,0.0016055433088672053,0.002751209192878894,9.56867168900401,742.6500000000001,127.4,84660803.1778154,77.06607882562585,731.895055090446,0.09526549001502624,9.496980594360767
44,14,R4,0.001611646765695845,0.003326110280434564,9.660938141444921,665.39,152.5,88224317.74146874,77.35904475340055,849.0942880011281,0.08350020666815115,10.976018262735899
44,14,R5,0.0013986549119442801,0.00354187071092365,9.689451266355887,686.46,121.4,81769409.84624052,67.13543577332544,975.5497546353455,0.06438706178133433,14.531070565016805
44,15,R1,0.0032842341125785828,0.0034081839159114773,9.451788659251912,586.0500000000001,113.4,100136940.3753779,157.643237403772,766.5425872346941,0.17057526008412943,4.8625148776369445
44,15,R2,0.003925634616877161,0.0046945338241078695,9.91272953425476,453.58000000000004,102.4,103140433.26550879,188.43046161010372,1025.1114970898016,0.15527313271637802,5.440264213813477
44,15,R3,0.002406159682636931,0.007101914297423057,10.425015705509766,450.59999999999997,127.4,93751835.95372862,115.49566476657269,1706.0950742334428,0.06340373954139417,14.771940381326148
44,15,R4,0.0025906422240630357,0.006734643857192306,9.689994268074091,435.52,104.4,90429410.58253147,124.35082675502571,1677.3068375221087,0.06902023021388919,13.488505716382939
44,15,R5,0.003186957654029098,0.005208894112221421,9.941115134586669,440.53,101.3,95291947.89904965,152.9739673933967,1231.1101381884246,0.110523606749383,8.047840813479267
