"File","group","T_set","Tm_setting","Time","T_internal"
"Para_34_Oxygen.xlsx","Para",34,34,581.62,33.74
"Para_34_Oxygen.xlsx","Para",34,34,582.62,33.74
"Para_34_Oxygen.xlsx","Para",34,34,583.63,33.74
"Para_34_Oxygen.xlsx","Para",34,34,584.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,585.63,33.74
"Para_34_Oxygen.xlsx","Para",34,34,586.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,587.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,588.65,33.76
"Para_34_Oxygen.xlsx","Para",34,34,589.65,33.74
"Para_34_Oxygen.xlsx","Para",34,34,590.65,33.74
"Para_34_Oxygen.xlsx","Para",34,34,591.65,33.73
"Para_34_Oxygen.xlsx","Para",34,34,592.65,33.77
"Para_34_Oxygen.xlsx","Para",34,34,593.65,33.73
"Para_34_Oxygen.xlsx","Para",34,34,594.67,33.73
"Para_34_Oxygen.xlsx","Para",34,34,595.67,33.74
"Para_34_Oxygen.xlsx","Para",34,34,596.67,33.73
"Para_34_Oxygen.xlsx","Para",34,34,597.67,33.76
"Para_34_Oxygen.xlsx","Para",34,34,598.67,33.76
"Para_34_Oxygen.xlsx","Para",34,34,599.68,33.73
"Para_34_Oxygen.xlsx","Para",34,34,600.68,33.74
"Para_34_Oxygen.xlsx","Para",34,34,601.68,33.74
"Para_34_Oxygen.xlsx","Para",34,34,602.68,33.74
"Para_34_Oxygen.xlsx","Para",34,34,603.68,33.76
"Para_34_Oxygen.xlsx","Para",34,34,604.68,33.76
"Para_34_Oxygen.xlsx","Para",34,34,605.7,33.76
"Para_34_Oxygen.xlsx","Para",34,34,606.7,33.76
"Para_34_Oxygen.xlsx","Para",34,34,607.7,33.73
"Para_34_Oxygen.xlsx","Para",34,34,608.7,33.74
"Para_34_Oxygen.xlsx","Para",34,34,609.7,33.73
"Para_34_Oxygen.xlsx","Para",34,34,610.7,33.73
"Para_34_Oxygen.xlsx","Para",34,34,611.72,33.73
"Para_34_Oxygen.xlsx","Para",34,34,612.72,33.73
"Para_34_Oxygen.xlsx","Para",34,34,613.72,33.74
"Para_34_Oxygen.xlsx","Para",34,34,614.72,33.73
"Para_34_Oxygen.xlsx","Para",34,34,615.72,33.73
"Para_34_Oxygen.xlsx","Para",34,34,616.72,33.73
"Para_34_Oxygen.xlsx","Para",34,34,617.72,33.74
"Para_34_Oxygen.xlsx","Para",34,34,618.73,33.73
"Para_34_Oxygen.xlsx","Para",34,34,619.73,33.73
"Para_34_Oxygen.xlsx","Para",34,34,620.73,33.73
"Para_34_Oxygen.xlsx","Para",34,34,621.73,33.73
"Para_34_Oxygen.xlsx","Para",34,34,622.75,33.73
"Para_34_Oxygen.xlsx","Para",34,34,623.75,33.74
"Para_34_Oxygen.xlsx","Para",34,34,624.75,33.74
"Para_34_Oxygen.xlsx","Para",34,34,625.75,33.73
"Para_34_Oxygen.xlsx","Para",34,34,626.77,33.74
"Para_34_Oxygen.xlsx","Para",34,34,627.77,33.76
"Para_34_Oxygen.xlsx","Para",34,34,628.77,33.73
"Para_34_Oxygen.xlsx","Para",34,34,629.77,33.73
"Para_34_Oxygen.xlsx","Para",34,34,630.77,33.74
"Para_34_Oxygen.xlsx","Para",34,34,631.77,33.73
"Para_34_Oxygen.xlsx","Para",34,34,632.77,33.74
"Para_34_Oxygen.xlsx","Para",34,34,633.78,33.73
"Para_34_Oxygen.xlsx","Para",34,34,634.78,33.76
"Para_34_Oxygen.xlsx","Para",34,34,635.78,33.74
"Para_34_Oxygen.xlsx","Para",34,34,636.78,33.74
"Para_34_Oxygen.xlsx","Para",34,34,637.78,33.76
"Para_34_Oxygen.xlsx","Para",34,34,638.8,33.74
"Para_34_Oxygen.xlsx","Para",34,34,639.8,33.74
"Para_34_Oxygen.xlsx","Para",34,34,640.8,33.73
"Para_34_Oxygen.xlsx","Para",34,34,641.82,33.73
"Para_34_Oxygen.xlsx","Para",34,34,642.82,33.73
"Para_34_Oxygen.xlsx","Para",34,34,643.82,33.74
"Para_34_Oxygen.xlsx","Para",34,34,644.82,33.73
"Para_34_Oxygen.xlsx","Para",34,34,645.82,33.73
"Para_34_Oxygen.xlsx","Para",34,34,646.82,33.73
"Para_34_Oxygen.xlsx","Para",34,34,647.83,33.74
"Para_34_Oxygen.xlsx","Para",34,34,648.83,33.73
"Para_34_Oxygen.xlsx","Para",34,34,649.83,33.74
"Para_34_Oxygen.xlsx","Para",34,34,650.83,33.73
"Para_34_Oxygen.xlsx","Para",34,34,651.83,33.74
"Para_34_Oxygen.xlsx","Para",34,34,652.83,33.73
"Para_34_Oxygen.xlsx","Para",34,34,653.83,33.73
"Para_34_Oxygen.xlsx","Para",34,34,654.85,33.74
"Para_34_Oxygen.xlsx","Para",34,34,655.85,33.73
"Para_34_Oxygen.xlsx","Para",34,34,656.85,33.74
"Para_34_Oxygen.xlsx","Para",34,34,657.85,33.74
"Para_34_Oxygen.xlsx","Para",34,34,658.85,33.74
"Para_34_Oxygen.xlsx","Para",34,34,659.85,33.73
"Para_34_Oxygen.xlsx","Para",34,34,660.87,33.73
"Para_34_Oxygen.xlsx","Para",34,34,661.87,33.73
"Para_34_Oxygen.xlsx","Para",34,34,662.87,33.74
"Para_34_Oxygen.xlsx","Para",34,34,663.87,33.74
"Para_34_Oxygen.xlsx","Para",34,34,664.87,33.74
"Para_34_Oxygen.xlsx","Para",34,34,665.87,33.73
"Para_34_Oxygen.xlsx","Para",34,34,666.87,33.74
"Para_34_Oxygen.xlsx","Para",34,34,667.88,33.73
"Para_34_Oxygen.xlsx","Para",34,34,668.88,33.73
"Para_34_Oxygen.xlsx","Para",34,34,669.88,33.73
"Para_34_Oxygen.xlsx","Para",34,34,670.88,33.74
"Para_34_Oxygen.xlsx","Para",34,34,671.88,33.73
"Para_34_Oxygen.xlsx","Para",34,34,672.9,33.73
"Para_34_Oxygen.xlsx","Para",34,34,673.9,33.74
"Para_34_Oxygen.xlsx","Para",34,34,674.9,33.73
"Para_34_Oxygen.xlsx","Para",34,34,675.9,33.74
"Para_34_Oxygen.xlsx","Para",34,34,676.92,33.73
"Para_34_Oxygen.xlsx","Para",34,34,677.92,33.73
"Para_34_Oxygen.xlsx","Para",34,34,678.92,33.73
"Para_34_Oxygen.xlsx","Para",34,34,679.92,33.73
"Para_34_Oxygen.xlsx","Para",34,34,680.92,33.73
"Para_34_Oxygen.xlsx","Para",34,34,681.92,33.73
"Para_34_Oxygen.xlsx","Para",34,34,682.92,33.74
"Para_34_Oxygen.xlsx","Para",34,34,683.92,33.74
"Para_34_Oxygen.xlsx","Para",34,34,684.93,33.73
"Para_34_Oxygen.xlsx","Para",34,34,685.93,33.74
"Para_34_Oxygen.xlsx","Para",34,34,686.93,33.74
"Para_34_Oxygen.xlsx","Para",34,34,687.93,33.73
"Para_34_Oxygen.xlsx","Para",34,34,688.93,33.73
"Para_34_Oxygen.xlsx","Para",34,34,689.95,33.73
"Para_34_Oxygen.xlsx","Para",34,34,690.95,33.74
"Para_34_Oxygen.xlsx","Para",34,34,691.95,33.74
"Para_34_Oxygen.xlsx","Para",34,34,692.95,33.73
"Para_34_Oxygen.xlsx","Para",34,34,693.95,33.73
"Para_34_Oxygen.xlsx","Para",34,34,694.97,33.73
"Para_34_Oxygen.xlsx","Para",34,34,695.97,33.73
"Para_34_Oxygen.xlsx","Para",34,34,696.97,33.73
"Para_34_Oxygen.xlsx","Para",34,34,697.97,33.73
"Para_34_Oxygen.xlsx","Para",34,34,698.97,33.73
"Para_34_Oxygen.xlsx","Para",34,34,699.98,33.73
"Para_34_Oxygen.xlsx","Para",34,34,700.98,33.74
"Para_34_Oxygen.xlsx","Para",34,34,701.98,33.76
"Para_34_Oxygen.xlsx","Para",34,34,702.98,33.74
"Para_34_Oxygen.xlsx","Para",34,34,703.98,33.74
"Para_34_Oxygen.xlsx","Para",34,34,705,33.76
"Para_34_Oxygen.xlsx","Para",34,34,706,33.74
"Para_34_Oxygen.xlsx","Para",34,34,707,33.76
"Para_34_Oxygen.xlsx","Para",34,34,708,33.74
"Para_34_Oxygen.xlsx","Para",34,34,709,33.74
"Para_34_Oxygen.xlsx","Para",34,34,710,33.73
"Para_34_Oxygen.xlsx","Para",34,34,711.02,33.74
"Para_34_Oxygen.xlsx","Para",34,34,712.02,33.74
"Para_34_Oxygen.xlsx","Para",34,34,713.02,33.73
"Para_34_Oxygen.xlsx","Para",34,34,714.02,33.73
"Para_34_Oxygen.xlsx","Para",34,34,715.03,33.76
"Para_34_Oxygen.xlsx","Para",34,34,716.03,33.74
"Para_34_Oxygen.xlsx","Para",34,34,717.03,33.74
"Para_34_Oxygen.xlsx","Para",34,34,718.05,33.74
"Para_34_Oxygen.xlsx","Para",34,34,719.05,33.74
"Para_34_Oxygen.xlsx","Para",34,34,720.05,33.76
"Para_34_Oxygen.xlsx","Para",34,34,721.07,33.74
"Para_34_Oxygen.xlsx","Para",34,34,722.07,33.76
"Para_34_Oxygen.xlsx","Para",34,34,723.07,33.76
"Para_34_Oxygen.xlsx","Para",34,34,724.07,33.76
"Para_34_Oxygen.xlsx","Para",34,34,725.07,33.74
"Para_34_Oxygen.xlsx","Para",34,34,726.08,33.73
"Para_34_Oxygen.xlsx","Para",34,34,727.08,33.76
"Para_34_Oxygen.xlsx","Para",34,34,728.08,33.74
"Para_34_Oxygen.xlsx","Para",34,34,729.08,33.76
"Para_34_Oxygen.xlsx","Para",34,34,730.08,33.74
"Para_34_Oxygen.xlsx","Para",34,34,731.08,33.76
"Para_34_Oxygen.xlsx","Para",34,34,732.1,33.74
"Para_34_Oxygen.xlsx","Para",34,34,733.1,33.76
"Para_34_Oxygen.xlsx","Para",34,34,734.1,33.73
"Para_34_Oxygen.xlsx","Para",34,34,735.1,33.74
"Para_34_Oxygen.xlsx","Para",34,34,736.1,33.74
"Para_34_Oxygen.xlsx","Para",34,34,737.1,33.74
"Para_34_Oxygen.xlsx","Para",34,34,738.12,33.76
"Para_34_Oxygen.xlsx","Para",34,34,739.12,33.76
"Para_34_Oxygen.xlsx","Para",34,34,740.12,33.76
"Para_34_Oxygen.xlsx","Para",34,34,741.12,33.76
"Para_34_Oxygen.xlsx","Para",34,34,742.12,33.74
"Para_34_Oxygen.xlsx","Para",34,34,743.13,33.76
"Para_34_Oxygen.xlsx","Para",34,34,744.13,33.76
"Para_34_Oxygen.xlsx","Para",34,34,745.13,33.74
"Para_34_Oxygen.xlsx","Para",34,34,746.13,33.74
"Para_34_Oxygen.xlsx","Para",34,34,747.13,33.76
"Para_34_Oxygen.xlsx","Para",34,34,748.13,33.74
"Para_34_Oxygen.xlsx","Para",34,34,749.13,33.74
"Para_34_Oxygen.xlsx","Para",34,34,750.13,33.73
"Para_34_Oxygen.xlsx","Para",34,34,751.13,33.76
"Para_34_Oxygen.xlsx","Para",34,34,752.13,33.76
"Para_34_Oxygen.xlsx","Para",34,34,753.15,33.76
"Para_34_Oxygen.xlsx","Para",34,34,754.15,33.74
"Para_34_Oxygen.xlsx","Para",34,34,755.15,33.74
"Para_34_Oxygen.xlsx","Para",34,34,756.15,33.74
"Para_34_Oxygen.xlsx","Para",34,34,757.15,33.74
"Para_34_Oxygen.xlsx","Para",34,34,758.15,33.74
"Para_34_Oxygen.xlsx","Para",34,34,759.17,33.74
"Para_34_Oxygen.xlsx","Para",34,34,760.17,33.74
"Para_34_Oxygen.xlsx","Para",34,34,761.17,33.74
"Para_34_Oxygen.xlsx","Para",34,34,762.17,33.73
"Para_34_Oxygen.xlsx","Para",34,34,763.17,33.76
"Para_34_Oxygen.xlsx","Para",34,34,764.17,33.76
"Para_34_Oxygen.xlsx","Para",34,34,765.18,33.74
"Para_34_Oxygen.xlsx","Para",34,34,766.18,33.76
"Para_34_Oxygen.xlsx","Para",34,34,767.18,33.74
"Para_34_Oxygen.xlsx","Para",34,34,768.18,33.73
"Para_34_Oxygen.xlsx","Para",34,34,769.2,33.73
"Para_34_Oxygen.xlsx","Para",34,34,770.2,33.74
"Para_34_Oxygen.xlsx","Para",34,34,771.2,33.76
"Para_34_Oxygen.xlsx","Para",34,34,772.2,33.76
"Para_34_Oxygen.xlsx","Para",34,34,773.22,33.76
"Para_34_Oxygen.xlsx","Para",34,34,774.22,33.76
"Para_34_Oxygen.xlsx","Para",34,34,775.22,33.76
"Para_34_Oxygen.xlsx","Para",34,34,776.22,33.76
"Para_34_Oxygen.xlsx","Para",34,34,777.22,33.76
"Para_34_Oxygen.xlsx","Para",34,34,778.22,33.74
"Para_34_Oxygen.xlsx","Para",34,34,779.23,33.74
"Para_34_Oxygen.xlsx","Para",34,34,780.23,33.73
"Para_34_Oxygen.xlsx","Para",34,34,781.23,33.74
"Para_34_Oxygen.xlsx","Para",34,34,782.23,33.74
"Para_34_Oxygen.xlsx","Para",34,34,783.23,33.74
"Para_34_Oxygen.xlsx","Para",34,34,784.23,33.74
"Para_34_Oxygen.xlsx","Para",34,34,785.25,33.74
"Para_34_Oxygen.xlsx","Para",34,34,786.25,33.77
"Para_34_Oxygen.xlsx","Para",34,34,787.25,33.73
"Para_34_Oxygen.xlsx","Para",34,34,788.25,33.74
"Para_34_Oxygen.xlsx","Para",34,34,789.27,33.76
"Para_34_Oxygen.xlsx","Para",34,34,790.27,33.76
"Para_34_Oxygen.xlsx","Para",34,34,791.27,33.74
"Para_34_Oxygen.xlsx","Para",34,34,792.27,33.74
"Para_34_Oxygen.xlsx","Para",34,34,793.28,33.74
"Para_34_Oxygen.xlsx","Para",34,34,794.28,33.74
"Para_34_Oxygen.xlsx","Para",34,34,795.3,33.76
"Para_34_Oxygen.xlsx","Para",34,34,796.3,33.76
"Para_34_Oxygen.xlsx","Para",34,34,797.3,33.76
"Para_34_Oxygen.xlsx","Para",34,34,798.3,33.76
"Para_34_Oxygen.xlsx","Para",34,34,799.32,33.76
"Para_34_Oxygen.xlsx","Para",34,34,800.32,33.74
"Para_34_Oxygen.xlsx","Para",34,34,801.32,33.74
"Para_34_Oxygen.xlsx","Para",34,34,802.32,33.76
"Para_34_Oxygen.xlsx","Para",34,34,803.33,33.76
"Para_34_Oxygen.xlsx","Para",34,34,804.33,33.74
"Para_34_Oxygen.xlsx","Para",34,34,805.33,33.74
"Para_34_Oxygen.xlsx","Para",34,34,806.35,33.76
"Para_34_Oxygen.xlsx","Para",34,34,807.35,33.76
"Para_34_Oxygen.xlsx","Para",34,34,808.35,33.74
"Para_34_Oxygen.xlsx","Para",34,34,809.35,33.76
"Para_34_Oxygen.xlsx","Para",34,34,810.35,33.76
"Para_34_Oxygen.xlsx","Para",34,34,811.37,33.74
"Para_34_Oxygen.xlsx","Para",34,34,812.37,33.74
"Para_34_Oxygen.xlsx","Para",34,34,813.37,33.74
"Para_34_Oxygen.xlsx","Para",34,34,814.37,33.73
"Para_34_Oxygen.xlsx","Para",34,34,815.38,33.74
"Para_34_Oxygen.xlsx","Para",34,34,816.38,33.74
"Para_34_Oxygen.xlsx","Para",34,34,817.38,33.76
"Para_34_Oxygen.xlsx","Para",34,34,818.38,33.74
"Para_34_Oxygen.xlsx","Para",34,34,819.38,33.76
"Para_34_Oxygen.xlsx","Para",34,34,820.38,33.74
"Para_34_Oxygen.xlsx","Para",34,34,821.4,33.76
"Para_34_Oxygen.xlsx","Para",34,34,822.4,33.73
"Para_34_Oxygen.xlsx","Para",34,34,823.42,33.73
"Para_34_Oxygen.xlsx","Para",34,34,824.42,33.73
"Para_34_Oxygen.xlsx","Para",34,34,825.42,33.73
"Para_34_Oxygen.xlsx","Para",34,34,826.42,33.73
"Para_34_Oxygen.xlsx","Para",34,34,827.42,33.73
"Para_34_Oxygen.xlsx","Para",34,34,828.43,33.73
"Para_34_Oxygen.xlsx","Para",34,34,829.43,33.74
"Para_34_Oxygen.xlsx","Para",34,34,830.43,33.74
"Para_34_Oxygen.xlsx","Para",34,34,831.45,33.73
"Para_34_Oxygen.xlsx","Para",34,34,832.45,33.73
"Para_34_Oxygen.xlsx","Para",34,34,833.45,33.76
"Para_34_Oxygen.xlsx","Para",34,34,834.45,33.74
"Para_34_Oxygen.xlsx","Para",34,34,835.45,33.74
"Para_34_Oxygen.xlsx","Para",34,34,836.45,33.76
"Para_34_Oxygen.xlsx","Para",34,34,837.45,33.76
"Para_34_Oxygen.xlsx","Para",34,34,838.47,33.76
"Para_34_Oxygen.xlsx","Para",34,34,839.47,33.74
"Para_34_Oxygen.xlsx","Para",34,34,840.47,33.74
"Para_34_Oxygen.xlsx","Para",34,34,841.47,33.74
"Para_34_Oxygen.xlsx","Para",34,34,842.47,33.74
"Para_34_Oxygen.xlsx","Para",34,34,843.47,33.76
"Para_34_Oxygen.xlsx","Para",34,34,844.47,33.76
"Para_34_Oxygen.xlsx","Para",34,34,845.47,33.74
"Para_34_Oxygen.xlsx","Para",34,34,846.47,33.76
"Para_34_Oxygen.xlsx","Para",34,34,847.47,33.76
"Para_34_Oxygen.xlsx","Para",34,34,848.47,33.76
"Para_34_Oxygen.xlsx","Para",34,34,849.48,33.76
"Para_34_Oxygen.xlsx","Para",34,34,850.48,33.76
"Para_34_Oxygen.xlsx","Para",34,34,851.48,33.74
"Para_34_Oxygen.xlsx","Para",34,34,852.48,33.74
"Para_34_Oxygen.xlsx","Para",34,34,853.48,33.73
"Para_34_Oxygen.xlsx","Para",34,34,854.48,33.76
"Para_34_Oxygen.xlsx","Para",34,34,855.48,33.74
"Para_34_Oxygen.xlsx","Para",34,34,856.5,33.77
"Para_34_Oxygen.xlsx","Para",34,34,857.5,33.74
"Para_34_Oxygen.xlsx","Para",34,34,858.5,33.76
"Para_34_Oxygen.xlsx","Para",34,34,859.5,33.74
"Para_34_Oxygen.xlsx","Para",34,34,860.5,33.74
"Para_34_Oxygen.xlsx","Para",34,34,861.52,33.74
"Para_34_Oxygen.xlsx","Para",34,34,862.52,33.74
"Para_34_Oxygen.xlsx","Para",34,34,863.52,33.73
"Para_34_Oxygen.xlsx","Para",34,34,864.52,33.74
"Para_34_Oxygen.xlsx","Para",34,34,865.53,33.76
"Para_34_Oxygen.xlsx","Para",34,34,866.53,33.74
"Para_34_Oxygen.xlsx","Para",34,34,867.53,33.74
"Para_34_Oxygen.xlsx","Para",34,34,868.53,33.74
"Para_34_Oxygen.xlsx","Para",34,34,869.55,33.73
"Para_34_Oxygen.xlsx","Para",34,34,870.55,33.73
"Para_34_Oxygen.xlsx","Para",34,34,871.55,33.73
"Para_34_Oxygen.xlsx","Para",34,34,872.55,33.74
"Para_34_Oxygen.xlsx","Para",34,34,873.55,33.73
"Para_34_Oxygen.xlsx","Para",34,34,874.55,33.73
"Para_34_Oxygen.xlsx","Para",34,34,875.57,33.74
"Para_34_Oxygen.xlsx","Para",34,34,876.57,33.73
"Para_34_Oxygen.xlsx","Para",34,34,877.57,33.74
"Para_34_Oxygen.xlsx","Para",34,34,878.57,33.74
"Para_34_Oxygen.xlsx","Para",34,34,879.57,33.74
"Para_34_Oxygen.xlsx","Para",34,34,880.57,33.73
"Para_34_Oxygen.xlsx","Para",34,34,881.57,33.73
"Para_34_Oxygen.xlsx","Para",34,34,882.58,33.73
"Para_34_Oxygen.xlsx","Para",34,34,883.58,33.74
"Para_34_Oxygen.xlsx","Para",34,34,884.58,33.73
"Para_34_Oxygen.xlsx","Para",34,34,885.58,33.73
"Para_34_Oxygen.xlsx","Para",34,34,886.58,33.74
"Para_34_Oxygen.xlsx","Para",34,34,887.58,33.74
"Para_34_Oxygen.xlsx","Para",34,34,888.58,33.74
"Para_34_Oxygen.xlsx","Para",34,34,889.58,33.73
"Para_34_Oxygen.xlsx","Para",34,34,890.58,33.73
"Para_34_Oxygen.xlsx","Para",34,34,891.6,33.74
"Para_34_Oxygen.xlsx","Para",34,34,892.6,33.73
"Para_34_Oxygen.xlsx","Para",34,34,893.6,33.73
"Para_34_Oxygen.xlsx","Para",34,34,894.6,33.73
"Para_34_Oxygen.xlsx","Para",34,34,895.6,33.73
"Para_34_Oxygen.xlsx","Para",34,34,896.6,33.74
"Para_34_Oxygen.xlsx","Para",34,34,897.62,33.73
"Para_34_Oxygen.xlsx","Para",34,34,898.62,33.73
"Para_34_Oxygen.xlsx","Para",34,34,899.62,33.73
"Para_34_Oxygen.xlsx","Para",34,34,900.62,33.74
"Para_34_Oxygen.xlsx","Para",34,34,901.62,33.73
"Para_34_Oxygen.xlsx","Para",34,34,902.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,903.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,904.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,905.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,906.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,907.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,908.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,909.63,33.73
"Para_34_Oxygen.xlsx","Para",34,34,910.65,33.74
"Para_34_Oxygen.xlsx","Para",34,34,911.65,33.73
"Para_34_Oxygen.xlsx","Para",34,34,912.65,33.73
"Para_34_Oxygen.xlsx","Para",34,34,913.65,33.74
"Para_34_Oxygen.xlsx","Para",34,34,914.67,33.73
"Para_34_Oxygen.xlsx","Para",34,34,915.67,33.74
"Para_34_Oxygen.xlsx","Para",34,34,916.67,33.74
"Para_34_Oxygen.xlsx","Para",34,34,917.67,33.74
"Para_34_Oxygen.xlsx","Para",34,34,918.67,33.74
"Para_34_Oxygen.xlsx","Para",34,34,919.67,33.74
"Para_34_Oxygen.xlsx","Para",34,34,920.68,33.73
"Para_34_Oxygen.xlsx","Para",34,34,921.68,33.74
"Para_34_Oxygen.xlsx","Para",34,34,922.68,33.73
"Para_34_Oxygen.xlsx","Para",34,34,923.68,33.74
"Para_34_Oxygen.xlsx","Para",34,34,924.68,33.73
"Para_34_Oxygen.xlsx","Para",34,34,925.68,33.76
"Para_34_Oxygen.xlsx","Para",34,34,926.7,33.74
"Para_34_Oxygen.xlsx","Para",34,34,927.7,33.74
"Para_34_Oxygen.xlsx","Para",34,34,928.7,33.74
"Para_34_Oxygen.xlsx","Para",34,34,929.7,33.73
"Para_34_Oxygen.xlsx","Para",34,34,930.7,33.74
"Para_34_Oxygen.xlsx","Para",34,34,931.7,33.74
"Para_34_Oxygen.xlsx","Para",34,34,932.7,33.73
"Para_34_Oxygen.xlsx","Para",34,34,933.72,33.74
"Para_34_Oxygen.xlsx","Para",34,34,934.72,33.73
"Para_34_Oxygen.xlsx","Para",34,34,935.72,33.74
"Para_34_Oxygen.xlsx","Para",34,34,936.73,33.74
"Para_34_Oxygen.xlsx","Para",34,34,937.73,33.73
"Para_34_Oxygen.xlsx","Para",34,34,938.73,33.73
"Para_34_Oxygen.xlsx","Para",34,34,939.73,33.73
"Para_34_Oxygen.xlsx","Para",34,34,940.73,33.74
"Para_34_Oxygen.xlsx","Para",34,34,941.75,33.73
"Para_34_Oxygen.xlsx","Para",34,34,942.75,33.73
"Para_34_Oxygen.xlsx","Para",34,34,943.75,33.74
"Para_34_Oxygen.xlsx","Para",34,34,944.75,33.74
"Para_34_Oxygen.xlsx","Para",34,34,945.75,33.74
"Para_34_Oxygen.xlsx","Para",34,34,946.75,33.74
"Para_34_Oxygen.xlsx","Para",34,34,947.75,33.74
"Para_34_Oxygen.xlsx","Para",34,34,948.75,33.76
"Para_34_Oxygen.xlsx","Para",34,34,949.77,33.74
"Para_34_Oxygen.xlsx","Para",34,34,950.77,33.76
"Para_34_Oxygen.xlsx","Para",34,34,951.77,33.76
"Para_34_Oxygen.xlsx","Para",34,34,952.77,33.74
"Para_34_Oxygen.xlsx","Para",34,34,953.77,33.74
"Para_34_Oxygen.xlsx","Para",34,34,954.78,33.76
"Para_34_Oxygen.xlsx","Para",34,34,955.78,33.73
"Para_34_Oxygen.xlsx","Para",34,34,956.78,33.73
"Para_34_Oxygen.xlsx","Para",34,34,957.78,33.74
"Para_34_Oxygen.xlsx","Para",34,34,958.78,33.74
"Para_34_Oxygen.xlsx","Para",34,34,959.78,33.76
"Para_34_Oxygen.xlsx","Para",34,34,960.8,33.74
"Para_34_Oxygen.xlsx","Para",34,34,961.8,33.76
"Para_34_Oxygen.xlsx","Para",34,34,962.8,33.73
"Para_34_Oxygen.xlsx","Para",34,34,963.8,33.74
"Para_34_Oxygen.xlsx","Para",34,34,964.8,33.74
"Para_34_Oxygen.xlsx","Para",34,34,965.82,33.74
"Para_34_Oxygen.xlsx","Para",34,34,966.82,33.74
"Para_34_Oxygen.xlsx","Para",34,34,967.82,33.74
"Para_34_Oxygen.xlsx","Para",34,34,968.83,33.73
"Para_34_Oxygen.xlsx","Para",34,34,969.83,33.74
"Para_34_Oxygen.xlsx","Para",34,34,970.83,33.74
"Para_34_Oxygen.xlsx","Para",34,34,971.83,33.74
"Para_34_Oxygen.xlsx","Para",34,34,972.83,33.74
"Para_34_Oxygen.xlsx","Para",34,34,973.85,33.74
"Para_34_Oxygen.xlsx","Para",34,34,974.85,33.74
"Para_34_Oxygen.xlsx","Para",34,34,975.85,33.74
"Para_34_Oxygen.xlsx","Para",34,34,976.85,33.73
"Para_34_Oxygen.xlsx","Para",34,34,977.87,33.76
"Para_34_Oxygen.xlsx","Para",34,34,978.87,33.73
"Para_34_Oxygen.xlsx","Para",34,34,979.87,33.74
"Para_34_Oxygen.xlsx","Para",34,34,980.87,33.74
"Para_34_Oxygen.xlsx","Para",34,34,981.88,33.76
"Para_34_Oxygen.xlsx","Para",34,34,982.88,33.74
"Para_34_Oxygen.xlsx","Para",34,34,983.9,33.76
"Para_34_Oxygen.xlsx","Para",34,34,984.9,33.73
"Para_34_Oxygen.xlsx","Para",34,34,985.9,33.74
"Para_34_Oxygen.xlsx","Para",34,34,986.9,33.74
"Para_34_Oxygen.xlsx","Para",34,34,987.9,33.74
"Para_34_Oxygen.xlsx","Para",34,34,988.9,33.74
"Para_34_Oxygen.xlsx","Para",34,34,989.9,33.74
"Para_34_Oxygen.xlsx","Para",34,34,990.9,33.76
"Para_34_Oxygen.xlsx","Para",34,34,991.92,33.76
"Para_34_Oxygen.xlsx","Para",34,34,992.92,33.73
"Para_34_Oxygen.xlsx","Para",34,34,993.92,33.73
"Para_34_Oxygen.xlsx","Para",34,34,994.92,33.74
"Para_34_Oxygen.xlsx","Para",34,34,995.92,33.74
"Para_34_Oxygen.xlsx","Para",34,34,996.93,33.74
"Para_34_Oxygen.xlsx","Para",34,34,997.93,33.74
"Para_34_Oxygen.xlsx","Para",34,34,998.93,33.74
"Para_34_Oxygen.xlsx","Para",34,34,999.93,33.76
"Para_34_Oxygen.xlsx","Para",34,34,1000.93,33.74
"Para_34_Oxygen.xlsx","Para",34,34,1001.93,33.74
"Para_34_Oxygen.xlsx","Para",34,34,1002.95,33.73
"Para_34_Oxygen.xlsx","Para",34,34,1003.95,33.73
"Para_34_Oxygen.xlsx","Para",34,34,1004.97,33.73
"Para_34_Oxygen.xlsx","Para",34,34,1005.97,33.74
"Para_34_Oxygen.xlsx","Para",34,34,1006.97,33.73
"Para_34_Oxygen.xlsx","Para",34,34,1007.97,33.73
"Para_34_Oxygen.xlsx","Para",34,34,1008.97,33.74
"Para_34_Oxygen.xlsx","Para",34,34,1009.97,33.74
"Para_34_Oxygen.xlsx","Para",34,34,1010.98,33.74
"Para_34_Oxygen.xlsx","Para",34,34,1011.98,33.76
"Para_34_Oxygen.xlsx","Para",34,34,1012.98,33.76
"Para_34_Oxygen.xlsx","Para",34,34,1013.98,33.74
"Para_34_Oxygen.xlsx","Para",34,34,1015,33.74
"Para_34_Oxygen.xlsx","Para",34,34,1016,33.73
"Para_34_Oxygen.xlsx","Para",34,34,1017,33.74
"Para_34_Oxygen.xlsx","Para",34,34,1018,33.76
