T,OTU,Replicate,n,r2,rmse,rss,aic,aicc,aicc_lin,delta_aicc_curv,rt_curv,has_curvature,r_at_bound,K_at_bound,fit_valid,T_end_min,keep,tech_fail,klass,key,excluded,otu_name,sp
40,14,R2,357,0.9960294331348308,0.0496998298000454,0.8818160903287932,-2137.2521920882964,-2137.184203419741,-937.9454253324944,1199.2387780872468,2.8582335578151303,True,False,False,True,357.27,True,False,detected,"(40, 14, 'R2')",False,glab_2049,other
40,14,R3,261,0.9952748162207566,0.0115352682104664,0.0347292897114109,-2323.344682858411,-2323.251297644403,-1759.993047313959,563.2582503304438,1.4808367155696656,True,False,False,True,260.91,True,False,detected,"(40, 14, 'R3')",False,glab_2049,other
40,14,R4,242,0.998118088334317,0.0081274891301589,0.0159855712537263,-2323.251569709856,-2323.1507293737213,-1668.3527993746338,654.7979299990875,1.271817249550478,True,False,False,True,241.84,True,False,detected,"(40, 14, 'R4')",False,glab_2049,other
40,14,R5,418,0.9870107664351794,0.0729453214302137,2.2241863259569103,-2182.685737035342,-2182.627766020849,-1734.3853883838417,448.2423776370074,1.3656839073229006,True,False,False,True,418.5,True,False,detected,"(40, 14, 'R5')",False,glab_2049,other
40,15,R1,185,0.9987633928229812,0.0157610247966753,0.0459558319886615,-1529.5796134537777,-1529.4470167686943,-715.37586311771,814.0711536509846,2.58676407267968,True,False,False,True,184.65,True,False,detected,"(40, 15, 'R1')",False,glab_2050,other
40,15,R2,196,0.9995983140125122,0.0179632517629057,0.0632449691239172,-1569.6154532490093,-1569.4904532490093,-473.6774806860428,1095.8129725629665,2.781944933988356,True,False,False,True,195.68,True,False,detected,"(40, 15, 'R2')",False,glab_2050,other
40,15,R3,239,0.9994955260443978,0.0202814308950549,0.0983094089570621,-1857.267682888963,-1857.1655552293885,-569.3084774334,1287.8570777959883,2.75907556231231,True,False,False,True,238.82,True,False,detected,"(40, 15, 'R3')",False,glab_2050,other
40,15,R4,258,0.9989892046828738,0.0308137540358575,0.2449677589478409,-1789.5737706026534,-1789.479282413677,-641.0620974363784,1148.4171849772988,2.471268733695829,True,False,False,True,257.92,True,False,detected,"(40, 15, 'R4')",False,glab_2050,other
40,15,R5,194,0.9991861962164454,0.0122634065534385,0.0291758812172145,-1701.64058482466,-1701.5142690351863,-851.6016750091152,849.9125940260711,2.050237448786975,True,False,False,True,193.69,True,False,detected,"(40, 15, 'R5')",False,glab_2050,other
40,16,R1,436,0.999356675058118,0.0426242043256026,0.7921347383543564,-2745.450385069424,-2745.394829513868,-2055.5407779875786,689.8540515262894,0.3902495860507314,False,False,False,True,436.15,True,False,not_detected,"(40, 16, 'R1')",True,para_2051,parapsilosis
40,16,R2,202,0.9948802550617472,0.0471700195928031,0.4494521711738581,-1227.814693593396,-1227.693481472184,-997.381129299904,230.31235217228004,0.8203312484440185,True,False,False,True,201.54,True,False,detected,"(40, 16, 'R2')",True,para_2051,parapsilosis
40,16,R3,212,0.994795575377698,0.0452333248210251,0.4337633789652462,-1306.6705841343307,-1306.5551995189462,-1009.855451358252,296.6997481606942,1.0190646077163412,True,False,False,True,211.57,True,False,detected,"(40, 16, 'R3')",True,para_2051,parapsilosis
40,16,R4,476,0.9979510121069368,0.0795374375386756,3.011273089824115,-2404.014137855096,-2403.963290397469,-2372.8407753039305,31.122515093538368,0.0937190761112006,False,False,False,True,476.25,True,False,not_detected,"(40, 16, 'R4')",True,para_2051,parapsilosis
40,16,R5,191,0.997980535730968,0.0358816348889593,0.2459109189601761,-1265.1163367524828,-1264.9879945064934,-707.094794846346,557.8931996601474,1.4788772129444931,True,False,False,True,190.5,True,False,detected,"(40, 16, 'R5')",True,para_2051,parapsilosis
40,17,R1,264,0.9957754549986876,0.0908433062486252,2.17866166060792,-1260.470919653794,-1260.3786119614865,-799.4203716044061,460.9582403570802,1.076096111482698,True,False,False,True,263.7,True,False,detected,"(40, 17, 'R1')",True,para_2052,parapsilosis
40,17,R2,256,0.9982759096792816,0.0506573756426078,0.6569394449910468,-1521.127264816207,-1521.0320267209688,-714.51506581462,806.5169609063488,1.5761506990689589,True,False,False,True,255.68,True,False,detected,"(40, 17, 'R2')",False,para_2052,parapsilosis
40,17,R3,277,0.998429052980021,0.0665004536241655,1.2249799620248838,-1495.642766499874,-1495.554854411962,-567.4460952044799,928.108759207482,1.6230588287194727,True,False,False,True,276.73,True,False,detected,"(40, 17, 'R3')",False,para_2052,parapsilosis
40,17,R4,257,0.9989287791945998,0.0432124699497777,0.4799006127042346,-1608.795850938173,-1608.7009892780943,-712.8272523330944,895.8737369449999,1.4673662579087583,True,False,False,True,256.67999999999995,True,False,detected,"(40, 17, 'R4')",False,para_2052,parapsilosis
40,17,R5,224,0.9952587540364128,0.0960574669491784,2.0668562782991224,-1043.57827634611,-1043.4691854370192,-532.367897818889,511.1012876181302,1.571121186895014,True,False,False,True,223.6,True,False,detected,"(40, 17, 'R5')",False,para_2052,parapsilosis
40,18,R1,214,0.9968374475241966,0.0300249507621903,0.1929205010101982,-1494.450963789984,-1494.3366780756985,-1480.5516114169277,13.78506665877103,0.1173767552054876,False,False,False,True,213.57,True,False,not_detected,"(40, 18, 'R1')",True,para_2053,parapsilosis
40,18,R2,309,0.9990028014023402,0.029453196775129,0.2680546572848118,-2172.42084618076,-2172.342157656169,-1898.6723321457305,273.66982551043884,0.2913629790440938,False,False,False,True,308.82,True,False,not_detected,"(40, 18, 'R2')",True,para_2053,parapsilosis
40,18,R3,499,0.9818444057654546,0.2193704891025076,24.013582333047623,-1507.9592609741717,-1507.9107761256869,-1357.5067391195414,150.40403700614524,0.6178505353056354,True,False,False,True,499.32,True,False,detected,"(40, 18, 'R3')",True,para_2053,parapsilosis
40,18,R4,369,0.9952773327118632,0.045845228816265,0.7755586669245934,-2268.8733000493344,-2268.807546624677,-2276.6342102550675,-7.826663630390612,0.00036895,False,True,False,False,368.95,True,True,technical_failure,"(40, 18, 'R4')",True,para_2053,parapsilosis
40,18,R5,295,0.9831729526814352,0.0964118517647034,2.742097322406248,-1374.084423370144,-1374.00194914334,-1390.0448184266024,-16.042869283262462,0.00029477,False,True,False,False,294.77,True,True,technical_failure,"(40, 18, 'R5')",True,para_2053,parapsilosis
40,19,R1,163,0.9984061454277572,0.0491323945463004,0.3934807275980937,-976.3151625716134,-976.164219175387,-419.4147022246398,556.7495169507472,1.6969315411818235,True,False,False,True,162.25,True,False,detected,"(40, 19, 'R1')",False,Hae_1724,haemulonii
40,19,R2,145,0.9994850495811656,0.0234145183531302,0.0794947521078153,-1082.775711905838,-1082.6054991398803,-416.5431873617674,666.0623117781129,1.7947684928907344,True,False,False,True,144.20999999999998,True,False,detected,"(40, 19, 'R2')",False,Hae_1724,haemulonii
40,19,R3,191,0.997799636586962,0.0736775690297481,1.0368213780234616,-990.277728619878,-990.1493863738888,-327.9881317358375,662.1612546380513,2.068281601096192,True,False,False,True,190.31,True,False,detected,"(40, 19, 'R3')",False,Hae_1724,haemulonii
40,19,R4,159,0.9966666136540994,0.0786143777026063,0.9826550406693204,-802.7378142843717,-802.5829755746943,-358.2175025392389,444.36547303545535,1.7573885612650042,True,False,False,True,158.25,True,False,detected,"(40, 19, 'R4')",False,Hae_1724,haemulonii
40,19,R5,181,0.996611183566822,0.0927095361233854,1.5557055139666085,-854.9387866053418,-854.8031933850028,-336.5228199147297,518.2803734702732,1.8445956061036533,True,False,False,True,180.3,True,False,detected,"(40, 19, 'R5')",False,Hae_1724,haemulonii
40,20,R1,79,0.9904026861483558,0.0131074402197283,0.0135725941399865,-678.8628901788267,-678.5428901788266,-640.7946521689471,37.74823800987952,0.5853467786756802,True,False,False,True,78.10999999999999,True,False,ambiguous,"(40, 20, 'R1')",True,Hae_1768,haemulonii
40,20,R2,298,0.99537901294986,0.0251493901817576,0.1884825643012583,-2189.021291466038,-2188.9396588129766,-2190.208633859101,-1.268975046124524,0.0257763739325756,False,False,False,True,297.65000000000003,True,False,not_detected,"(40, 20, 'R2')",True,Hae_1768,haemulonii
40,20,R3,266,0.9977043161563596,0.0146911427614162,0.0574106937192596,-2239.3115860162434,-2239.2199829628084,-2080.2189060448427,159.00107691796575,0.3297071034409177,False,False,False,True,265.58,True,False,not_detected,"(40, 20, 'R3')",True,Hae_1768,haemulonii
40,20,R4,187,0.9944890816116854,0.0177751633381937,0.0590838527278006,-1501.2024646830637,-1501.07131714208,-1273.6446690038488,227.4266481382313,0.8637666245646333,True,False,False,True,186.32,True,False,detected,"(40, 20, 'R4')",True,Hae_1768,haemulonii
40,20,R5,170,0.9918426017127628,0.0198460960519855,0.066957479845788,-1326.714307636088,-1326.569729322835,-1231.3929757719798,95.1767535508552,0.5860595200927579,True,False,False,True,169.28000000000003,True,False,ambiguous,"(40, 20, 'R5')",True,Hae_1768,haemulonii
40,21,R1,164,0.991356061228451,0.0158771556282261,0.0413417876182375,-1352.86265750794,-1352.71265750794,-1287.906064339253,64.80659316868719,0.486624348012003,False,False,False,True,163.26000000000002,True,False,ambiguous,"(40, 21, 'R1')",True,Hae_1769,haemulonii
40,21,R2,190,0.9937985726825712,0.0155421964123996,0.0458963751711054,-1576.394709805318,-1576.2656775472533,-1532.080214147595,44.18546339965837,0.3072664463628404,False,False,False,True,189.3,True,False,not_detected,"(40, 21, 'R2')",True,Hae_1769,haemulonii
40,21,R3,176,0.995434564295818,0.0123802351368105,0.0269755590795183,-1539.8622145562545,-1539.7226796725336,-1521.3844079582288,18.33827171430471,0.1768818733807712,False,False,False,True,175.28,True,False,not_detected,"(40, 21, 'R3')",True,Hae_1769,haemulonii
40,21,R4,91,0.9753937197689372,0.0182446843081943,0.0302910340010163,-722.7064352140447,-722.4305731450793,-702.0953402125197,20.33523293255962,0.5968362225593293,True,False,False,True,90.13,True,False,ambiguous,"(40, 21, 'R4')",True,Hae_1769,haemulonii
40,21,R5,177,0.9941912938232528,0.0175228580942709,0.0543479483751763,-1425.6641720345858,-1425.5254437108863,-1146.8443002070458,278.68114350384053,1.1293314212311627,True,False,False,True,176.29000000000002,True,False,detected,"(40, 21, 'R5')",True,Hae_1769,haemulonii
40,22,R1,145,0.9850450415004296,0.0164337799607009,0.0391600229505265,-1185.4407295621393,-1185.2705167961817,-1123.2346635847891,62.03585321139258,0.7084369525853713,True,False,False,True,144.45999999999998,True,False,detected,"(40, 22, 'R1')",True,Duo_1770,duobushaemulonii
40,22,R2,335,0.9981558431648012,0.0134639026549345,0.0607276860250208,-2880.187844937433,-2880.115337384564,-2727.311735453162,152.80360193140177,0.2498641123500334,False,False,False,True,335.15,True,False,not_detected,"(40, 22, 'R2')",True,Duo_1770,duobushaemulonii
40,22,R3,105,0.9886490221277816,0.0143116427838497,0.0215064275131144,-885.8031973814849,-885.5655736191087,-856.007663504529,29.557910114579727,0.4666287320724958,False,False,False,True,104.33,True,False,ambiguous,"(40, 22, 'R3')",True,Duo_1770,duobushaemulonii
40,22,R4,188,0.9977293711241454,0.0108396244005975,0.0220895219434536,-1695.2296467938286,-1695.0992120112198,-1422.606904414641,272.4923075965792,0.6709806395363815,True,False,False,True,187.57,True,False,detected,"(40, 22, 'R4')",True,Duo_1770,duobushaemulonii
40,22,R5,401,0.998903058118412,0.0120495631161062,0.0582219804869006,-3537.8189542532746,-3537.758500852771,-3530.8447411605525,6.913759692218264,0.0378983609052612,False,False,False,True,401.37,True,False,not_detected,"(40, 22, 'R5')",True,Duo_1770,duobushaemulonii
40,23,R1,482,0.9986719852957592,0.0216561192259689,0.2260519749659618,-3688.498401273326,-3688.448192068305,-3588.777856696293,99.67033537201225,0.1341214014107694,False,False,False,True,482.61,True,False,not_detected,"(40, 23, 'R1')",True,Duo_1771,duobushaemulonii
40,23,R2,521,0.9992559304327472,0.0200837662689633,0.2101493447916487,-4065.972862970141,-4065.926441306698,-3971.2148855747855,94.71155573191164,0.0940894259315145,False,False,False,True,521.73,True,False,not_detected,"(40, 23, 'R2')",True,Duo_1771,duobushaemulonii
40,23,R3,440,0.9978597959665052,0.0301799522586805,0.4007649880679455,-3074.5081186261214,-3074.4530727545616,-2847.635484855456,226.81758789910555,0.2880684629350321,False,False,False,True,440.5,True,False,not_detected,"(40, 23, 'R3')",True,Duo_1771,duobushaemulonii
40,23,R4,635,0.9984186968996084,0.0339661895641567,0.7326007912777247,-4289.634885621557,-4289.596850756264,-4293.0414805200735,-3.444629763809644,0.00063607,False,True,False,False,636.07,True,True,technical_failure,"(40, 23, 'R4')",True,Duo_1771,duobushaemulonii
40,23,R5,164,0.9950707193648152,0.0136915181354336,0.0307430576918768,-1401.4410306823452,-1401.291030682345,-1156.0588857539483,245.23214492839656,0.992877902598192,True,False,False,True,163.5,True,False,detected,"(40, 23, 'R5')",True,Duo_1771,duobushaemulonii
42,1,R1,194,0.9987587516122748,0.0591110817833941,0.6778592779830038,-1091.3947028915,-1091.2683871020265,-337.3634200931477,753.9049670088787,1.984576851655954,True,False,False,True,193.55,True,False,detected,"(42, 1, 'R1')",False,Clade1_2068,auris
42,1,R2,155,0.994287796412558,0.110208805959513,1.882627041208346,-677.6673277358832,-677.5083873385322,-557.6585771823482,119.84981015618403,0.6397167521281752,True,False,False,True,154.5,True,False,detected,"(42, 1, 'R2')",True,Clade1_2068,auris
42,1,R3,119,0.9947385245374828,0.0977974230510541,1.1381559786957962,-547.3159782474172,-547.1072825952433,-363.0292896532234,184.07799294202,1.0531563326646634,True,False,False,True,118.38,True,False,detected,"(42, 1, 'R3')",False,Clade1_2068,auris
42,1,R4,136,0.9984217467815109,0.047967677610432,0.3129221409660154,-820.1259828199403,-819.9441646381222,-394.16716388610143,425.7770007520208,1.4410020298811603,True,False,False,True,135.39999999999998,True,False,detected,"(42, 1, 'R4')",False,Clade1_2068,auris
42,1,R5,123,0.9990324208236656,0.0388376963060116,0.1855290984860329,-793.097531633002,-792.895850960733,-333.8955207709424,459.00033018979065,1.5544556914711662,True,False,False,True,122.37,True,False,detected,"(42, 1, 'R5')",False,Clade1_2068,auris
42,2,R1,180,0.9998676179597888,0.0173609715592517,0.0542526000266069,-1453.2710181316495,-1453.1346544952858,-483.4222483234434,969.7124061718424,1.3427934504435666,True,False,False,True,179.57,True,False,detected,"(42, 2, 'R1')",False,Clade1_2069,auris
42,2,R2,148,0.9988077432725248,0.0346956239203892,0.178160375245313,-988.8979466887832,-988.7312800221166,-580.6541486159002,408.0771314062164,1.0591255267657858,True,False,False,True,147.48000000000002,True,False,detected,"(42, 2, 'R2')",False,Clade1_2069,auris
42,2,R3,167,0.9994205865304746,0.02862446098461,0.1368330810321303,-1180.866878270674,-1180.7196390068702,-435.0077795675756,745.7118594392946,1.7746215289120233,True,False,False,True,166.53,True,False,detected,"(42, 2, 'R3')",False,Clade1_2069,auris
42,2,R4,186,0.9995011652019382,0.0304291351676875,0.1722234016719319,-1293.1559617406726,-1293.0240936088046,-454.4967472601071,838.5273463486975,1.6929971122650722,True,False,False,True,185.6,True,False,detected,"(42, 2, 'R4')",False,Clade1_2069,auris
42,2,R5,133,0.9881434023513188,0.1554327769854646,3.213193305467952,-489.1701568850088,-488.9841103733809,-417.4924458749718,71.49166449840908,0.6823701417639396,True,False,False,True,132.39999999999998,True,False,detected,"(42, 2, 'R5')",False,Clade1_2069,auris
42,3,R1,189,0.9995721709860164,0.0307034715474944,0.1781708981978148,-1310.717470300328,-1310.5877405705985,-377.511535851414,933.0762047191844,1.943922428725389,True,False,False,True,188.53000000000003,True,False,detected,"(42, 3, 'R1')",False,Clade1_2070,auris
42,3,R2,131,0.9971918165223432,0.0712257507608442,0.6645770918594133,-686.1780247857621,-685.9890484078094,-332.8726188648647,353.1164295429447,1.519727782994183,True,False,False,True,130.38,True,False,detected,"(42, 3, 'R2')",False,Clade1_2070,auris
42,3,R3,154,0.996957214022777,0.0894579206753789,1.2324188140206094,-737.5079726883581,-737.3479726883581,-301.06899516908385,436.2789775192743,1.711039089160191,True,False,False,True,153.48000000000002,True,False,detected,"(42, 3, 'R3')",False,Clade1_2070,auris
42,3,R4,134,0.9987492276122883,0.0539863056940526,0.390545841133888,-776.2986632404828,-776.1140478558674,-238.2641116673965,537.8499361884709,2.0772958855082124,True,False,False,True,133.39999999999998,True,False,detected,"(42, 3, 'R4')",False,Clade1_2070,auris
42,3,R5,122,0.9976268208514556,0.0657456958807216,0.5273445762745218,-658.1585015575448,-657.9551117270363,-308.05508480090566,349.90002692613064,1.536649953297168,True,False,False,True,121.37,True,False,detected,"(42, 3, 'R5')",False,Clade1_2070,auris
42,4,R1,288,0.9988214421874888,0.0432624337661371,0.5390317945063873,-1802.9110661749417,-1802.8265591326883,-922.4554175145568,880.3711416181316,1.215837342437908,True,False,False,True,287.97,True,False,detected,"(42, 4, 'R1')",False,Clade2_2071,auris
42,4,R2,287,0.9996461968495656,0.0190937863706004,0.104632358576279,-2266.1171903993195,-2266.0323847456093,-966.531638676198,1299.5007460694112,1.411056883679878,True,False,False,True,286.97,True,False,detected,"(42, 4, 'R2')",False,Clade2_2071,auris
42,4,R3,269,0.9995998141408176,0.0291587716649319,0.2287129365870553,-1895.829729225916,-1895.73916318818,-1363.0148749479008,532.7242882402786,0.3850762178911792,False,False,False,True,268.90000000000003,True,False,not_detected,"(42, 4, 'R3')",True,Clade2_2071,auris
42,4,R4,229,0.998465073096483,0.0430782523189968,0.4249635034347477,-1434.2895440696557,-1434.182877402989,-1204.6969831466358,229.48589425635328,0.4094452703746869,False,False,False,True,228.75,True,False,ambiguous,"(42, 4, 'R4')",True,Clade2_2071,auris
42,4,R5,182,0.9958664148647426,0.0957473361482721,1.668494533067221,-847.9594598859557,-847.8246284252815,-648.0195382842642,199.80509014101733,0.6840250676379224,True,False,False,True,181.57,True,False,detected,"(42, 4, 'R5')",False,Clade2_2071,auris
42,5,R1,399,0.9999037710706412,0.0121489787634683,0.0588914763130872,-3513.587111763854,-3513.526352270183,-1457.1422839073389,2056.384068362844,1.007196154944604,True,False,False,True,399.4,True,False,detected,"(42, 5, 'R1')",False,Clade2_2072,auris
42,5,R2,363,0.9995722114302936,0.0305708141962945,0.3392506090666445,-2526.0771039699066,-2526.0102516022184,-1245.168639911902,1280.8416116903163,0.9257734310002618,True,False,False,True,363.23,True,False,detected,"(42, 5, 'R2')",False,Clade2_2072,auris
42,5,R3,232,0.9990504567059684,0.0411264739804627,0.3924017519992371,-1474.6718982878642,-1474.5666351299694,-908.7722117570444,565.7944233729252,0.7653103662710229,True,False,False,True,231.77,True,False,detected,"(42, 5, 'R3')",False,Clade2_2072,auris
42,5,R4,236,0.999012728326259,0.0413842961672367,0.4041877527447857,-1497.2509887585638,-1497.1475404827015,-748.5577802242597,748.5897602584421,1.1599459845431928,True,False,False,True,235.79999999999995,True,False,detected,"(42, 5, 'R4')",False,Clade2_2072,auris
42,5,R5,245,0.9990662104780316,0.0399174762754429,0.3903842034891349,-1572.2611140542697,-1572.161528992029,-1063.8241379638391,508.3373910281898,0.6249400721019924,True,False,False,True,244.82,True,False,detected,"(42, 5, 'R5')",False,Clade2_2072,auris
42,6,R1,413,0.9997573948318832,0.0188453518127177,0.1466758286823281,-3274.4499005202724,-3274.3912208136708,-2796.482646250732,477.9085745629391,0.1770535044109776,False,False,False,True,413.47,True,False,not_detected,"(42, 6, 'R1')",True,Clade2_2073,auris
42,6,R2,232,0.9993191182068096,0.0357193195665581,0.2960017913491128,-1540.0774975211204,-1539.9722343632257,-922.7847595298712,617.1874748333544,0.7332879098256622,True,False,False,True,231.76,True,False,detected,"(42, 6, 'R2')",False,Clade2_2073,auris
42,6,R3,255,0.9990838949416692,0.0403740478484209,0.415666253614979,-1630.879721013711,-1630.784103483831,-1255.295211910823,375.488891573008,0.424264522527254,False,False,False,True,254.85,True,False,ambiguous,"(42, 6, 'R3')",True,Clade2_2073,auris
42,6,R4,289,0.9993202615290504,0.0494749347493889,0.7074052896838684,-1731.635103472977,-1731.5508929466614,-730.7051474518317,1000.8457454948295,1.122251515286448,True,False,False,True,288.97,True,False,detected,"(42, 6, 'R4')",False,Clade2_2073,auris
42,6,R5,243,0.9981835280955343,0.0587912039657493,0.8399065762893898,-1371.208831455807,-1371.1084130457652,-925.9137832895872,445.1946297561781,0.7438645709772534,True,False,False,True,242.8,True,False,detected,"(42, 6, 'R5')",False,Clade2_2073,auris
42,7,R1,203,0.9907218678251778,0.1363649680746614,3.7748671171546975,-802.9226819359588,-802.8020789208834,-440.82765829478313,361.9744206261003,1.633862545025394,True,False,False,True,202.63,True,False,detected,"(42, 7, 'R1')",False,Clade3_2074,auris
42,7,R2,173,0.994359465217731,0.1085781554577606,2.039534340771467,-762.2186233254346,-762.076611491115,-249.20643063482203,512.870180856293,2.578108835382812,True,False,False,True,172.51999999999998,True,False,detected,"(42, 7, 'R2')",False,Clade3_2074,auris
42,7,R3,193,0.9943640822345752,0.1142786490185342,2.520504656949757,-831.2785920201835,-831.1516078931994,-286.6324048559509,544.5192030372485,2.3689084521615857,True,False,False,True,192.6,True,False,detected,"(42, 7, 'R3')",False,Clade3_2074,auris
42,7,R4,199,0.9973417538943528,0.0802687395616521,1.282171039612453,-997.9052617192704,-997.7821847961934,-271.76521588144874,726.0169689147447,2.555956058463248,True,False,False,True,198.62,True,False,detected,"(42, 7, 'R4')",False,Clade3_2074,auris
42,7,R5,196,0.9948553594047485,0.1084756221583062,2.306324278115796,-864.7220862313583,-864.5970862313583,-291.08288341350493,573.5142028178534,2.4035643808064195,True,False,False,True,195.6,True,False,detected,"(42, 7, 'R5')",False,Clade3_2074,auris
42,8,R1,213,0.9961674715848416,0.0998249989430232,2.122551478176589,-975.6474072006096,-975.5325746647244,-377.00437399698217,598.5282006677421,1.912666017184976,True,False,False,True,212.66,True,False,detected,"(42, 8, 'R1')",False,Clade3_2075,auris
42,8,R2,192,0.9941436021069556,0.1278692111807314,3.1393027522526387,-783.7909728360687,-783.6633132616006,-279.7864410969288,503.8768721646718,2.141702600083066,True,False,False,True,191.58,True,False,detected,"(42, 8, 'R2')",False,Clade3_2075,auris
42,8,R3,189,0.9903180190934378,0.1753276846333178,5.809821632788352,-652.1352603489628,-652.005530619233,-252.8785141215677,399.1270164976653,2.0421319041276864,True,False,False,True,188.57,True,False,detected,"(42, 8, 'R3')",False,Clade3_2075,auris
42,8,R4,155,0.994405553647312,0.1036062657621962,1.6638100373039597,-696.8188159032163,-696.6598755058653,-354.53401466615543,342.1258608397099,1.632447488732437,True,False,False,True,154.47,True,False,detected,"(42, 8, 'R4')",False,Clade3_2075,auris
42,8,R5,198,0.9960179064501272,0.1080378940479891,2.311092936964254,-875.2082040632533,-875.0844927230471,-295.88662931226503,579.197863410782,2.088751228954633,True,False,False,True,197.61,True,False,detected,"(42, 8, 'R5')",False,Clade3_2075,auris
42,9,R1,251,0.999511160604813,0.0336801269040545,0.2847220880165773,-1696.2053554833597,-1696.1081894914569,-611.7078927406261,1084.4002967508309,1.515166140835902,True,False,False,True,250.83,True,False,detected,"(42, 9, 'R1')",False,Clade3_2076,auris
42,9,R2,220,0.9994720226571384,0.0379443756888565,0.3167506422117591,-1433.5189552989796,-1433.4078441878685,-343.4411950516546,1089.9666491362138,2.201861831279877,True,False,False,True,219.72000000000003,True,False,detected,"(42, 9, 'R2')",False,Clade3_2076,auris
42,9,R3,200,0.99738066127499,0.0823770440499457,1.3571954772813388,-992.579389002976,-992.4569400233842,-366.241084981192,626.2158550421922,1.8744290302473887,True,False,False,True,199.62,True,False,detected,"(42, 9, 'R3')",False,Clade3_2076,auris
42,9,R4,187,0.9968605878562204,0.0964816757844484,1.7407294735268029,-868.5624141652039,-868.4312666242203,-236.7388796387281,631.6923869854922,2.3824351102164645,True,False,False,True,186.56,True,False,detected,"(42, 9, 'R4')",False,Clade3_2076,auris
42,9,R5,184,0.998283064527864,0.061584379417956,0.6978449850462369,-1019.7437039035608,-1019.6103705702276,-465.44285898577385,554.1675115844537,1.4103662564640893,True,False,False,True,183.55,True,False,detected,"(42, 9, 'R5')",False,Clade3_2076,auris
42,10,R1,209,0.9998393365193108,0.0163153458416362,0.0556338165758294,-1714.341345281177,-1714.224272110445,-457.9650292811017,1256.2592428293435,2.06904849420348,True,False,False,True,208.65000000000003,True,False,detected,"(42, 10, 'R1')",False,Clade4_2077,auris
42,10,R2,148,0.9920418188652216,0.1095573165136476,1.7764152290473925,-648.5469987445111,-648.3803320778445,-336.91680343919853,311.463528638646,1.84854572085426,True,False,False,True,147.43,True,False,detected,"(42, 10, 'R2')",False,Clade4_2077,auris
42,10,R3,182,0.9964953216766071,0.0951330002283156,1.6471523673042072,-850.3024885207253,-850.1676570600512,-219.4279257858994,630.7397312741518,2.678615545709351,True,False,False,True,181.53,True,False,detected,"(42, 10, 'R3')",False,Clade4_2077,auris
42,10,R4,150,0.9943759145949268,0.1036340507350794,1.611002470764153,-674.0667984328609,-673.902414871217,-223.1536614308983,450.7487534403188,2.64381399190742,True,False,False,True,149.42000000000002,True,False,detected,"(42, 10, 'R4')",False,Clade4_2077,auris
42,10,R5,167,0.9965846145545838,0.0892293023290453,1.3296320218194062,-801.1262944926839,-800.9790552288802,-221.2267871499828,579.7522680788974,2.646006086752273,True,False,False,True,166.5,True,False,detected,"(42, 10, 'R5')",False,Clade4_2077,auris
42,11,R1,184,0.9971092427699422,0.0760491294122635,1.064158495522829,-942.106260511932,-941.9729271785986,-280.2108107372657,661.7621164413329,2.672353201211888,True,False,False,True,183.55,True,False,detected,"(42, 11, 'R1')",False,Clade4_2078,auris
42,11,R2,169,0.9971546541199326,0.0786376850557196,1.045076651345911,-853.5016333948059,-853.3561788493514,-287.38330436749084,565.9728744818606,2.222531280909952,True,False,False,True,168.5,True,False,detected,"(42, 11, 'R2')",False,Clade4_2078,auris
42,11,R3,154,0.995726892920724,0.0948252115277383,1.3847403941571688,-719.561747893344,-719.401747893344,-227.866444026326,491.535303867018,2.548879900084465,True,False,False,True,153.45,True,False,detected,"(42, 11, 'R3')",False,Clade4_2078,auris
42,11,R4,154,0.998476187589198,0.051659593425014,0.4109818932970143,-906.6284433586936,-906.4684433586935,-314.7881502643523,591.6802930943413,2.097635170679093,True,False,False,True,153.45,True,False,detected,"(42, 11, 'R4')",False,Clade4_2078,auris
42,11,R5,197,0.9997836098764464,0.0108630091848513,0.0232469788043825,-1775.8224141214623,-1775.6980617898562,-547.0503396438871,1228.647722145969,2.787915398106824,True,False,False,True,196.6,True,False,detected,"(42, 11, 'R5')",False,Clade4_2078,auris
42,12,R1,203,0.9979540552402786,0.0544657433597193,0.6022029915445424,-1175.5344348820745,-1175.4138318669989,-863.025334641354,312.38849722564487,0.6864069517509246,True,False,False,True,202.63,True,False,detected,"(42, 12, 'R1')",True,Clade4_2079,auris
42,12,R2,155,0.9972834833771272,0.0796480222335963,0.9832901540871348,-778.3428028311246,-778.1838624337736,-293.4257947642629,484.7580676695107,1.9085352730193883,True,False,False,True,154.48999999999998,True,False,detected,"(42, 12, 'R2')",False,Clade4_2079,auris
42,12,R3,171,0.9979419387671286,0.0481825503748215,0.3969864454663985,-1031.2033553208057,-1031.0596427459554,-509.9662808004266,521.0933619455288,1.6044209192567784,True,False,False,True,170.5,True,False,detected,"(42, 12, 'R3')",False,Clade4_2079,auris
42,12,R4,159,0.997300242542974,0.0761705719103898,0.9225110079997833,-812.7800674382784,-812.625228728601,-318.2043686587496,494.42086006985136,1.880742505514044,True,False,False,True,158.48000000000002,True,False,detected,"(42, 12, 'R4')",False,Clade4_2079,auris
42,12,R5,144,0.9976702060201472,0.0613826183224291,0.5425669198248501,-797.7010290578708,-797.5296004864422,-347.56941615979383,449.9601843266484,1.7640270192489664,True,False,False,True,143.42000000000002,True,False,detected,"(42, 12, 'R5')",False,Clade4_2079,auris
