variable,mean,sd,q2.5,q50,q97.5,rhat,ess_bulk,ess_tail
"r_Isolate__Th[Clade1_2070,Intercept]",0.48972724774963883,0.39447711657133405,-0.15361708626923729,0.4646306942314147,1.3522736266505566,1.0000264732620376,7560.615140464588,9964.361277783539
"r_Isolate__Th[Clade2_2071,Intercept]",-0.25806557094054616,0.34214022105228775,-0.9666400919302993,-0.23446629840686423,0.3728110531602421,1.0002020934611737,8988.544078315721,8965.601860096534
"r_Isolate__Th[Clade2_2072,Intercept]",0.06644019124733361,0.32960583852162806,-0.6180180707896793,0.06012933057514641,0.7171125277517515,1.0000243993656615,11794.358872841225,9315.695585049241
"r_Isolate__Th[Clade2_2073,Intercept]",0.09957753234220718,0.33188664330172335,-0.5914102829630736,0.0914906940860671,0.7656468930701593,1.0005463145559856,11856.732173781944,9579.522656614232
"r_Isolate__Th[Clade3_2074,Intercept]",0.24639266221590841,0.360423237135446,-0.4172731693905287,0.22447262236988286,1.0199017831433979,0.9997873156940931,10394.16447767264,9808.050966532159
"r_Isolate__Th[Clade3_2075,Intercept]",-0.24623046261189108,0.3599187725993734,-1.0343071704957323,-0.21654675211959146,0.41990264616426237,0.9999854706059955,9875.161065303786,9654.095754164518
"r_Isolate__Th[Clade3_2076,Intercept]",-0.09521943632662773,0.3449363074553839,-0.8332829440309181,-0.0730316641678505,0.5627817091333078,1.0000106792045749,11419.572520737524,9210.521879169244
"r_Isolate__Th[Clade4_2077,Intercept]",0.30749014558571974,0.36595804421211064,-0.3630156312894074,0.27918269538928486,1.0995993309041918,1.0003703890285895,9400.989730794978,9882.719647787779
"r_Isolate__Th[Clade4_2078,Intercept]",-0.0864373018883636,0.35102778437176224,-0.8215400734406416,-0.06998409859151146,0.5877117161938493,1.0000702836030213,12477.383273241812,9198.746123242356
"r_Isolate__Th[Clade4_2079,Intercept]",-0.30016241680824174,0.37708609114601654,-1.1290276071809076,-0.26136038370047726,0.35777414318222334,1.0011574634413656,9998.19524474127,8969.436767751806
"r_Isolate__Th[para_2051,Intercept]",-0.0990871908493457,0.35817040627525104,-0.8629370319109338,-0.08213638638118734,0.6166605327169419,1.000032325015309,13030.508678235645,9420.963926428956
"r_Isolate__Th[para_2052,Intercept]",0.11971997137192508,0.3415580736866316,-0.5575244722485638,0.10502587946336052,0.825554997487587,1.0001642171449308,12377.288371758339,9781.722102269736
"r_Isolate__Th[para_2053,Intercept]",-0.12458284600088927,0.34252232491800066,-0.8440266740975781,-0.10631828366252419,0.5397703573953471,1.0000636304870358,11918.996738092466,9426.567792065856
lprior,-46.58712442392271,1.1713632762389632,-49.01534656106401,-46.53156396250479,-44.40370934727533,1.000445484321346,7072.168943562713,6844.6254171788
