clade,dTopt,dCp_scale,kcat_scale
I,-1.0297568889243611,1.0150792059246938,0.6010620624708758
I,-0.33167844264939417,1.0303948634813407,0.5881786343660941
I,-0.5418211709286144,1.041488069250776,0.6127234711600293
I,-1.5092853086679718,1.0898426121464828,0.5915355405581518
I,-0.4201969725424989,0.9643677146931706,0.6150411610133507
I,-0.8068203030413252,1.1162460934782548,0.5923217248207968
I,-0.39286676753891026,0.9966689057044376,0.5906341624460798
I,-0.9609441885246278,1.054702827493295,0.6090277120139885
I,-0.1464351865681825,1.065390308541366,0.6334638205225739
I,-0.8508442310325584,1.0973998918869656,0.6115091042482865
I,-0.2859648437713398,0.9942581637922505,0.6067903666166607
I,-0.09360397321785735,0.930258618472266,0.5888053830994792
I,-0.5816063212088005,0.9760507246527602,0.5942316019206256
I,-0.09745831869752175,0.9135118109230784,0.5981019582293243
I,-0.10167652250722237,1.033001127619837,0.6248519002732962
I,-0.6964501991914317,1.117472927445471,0.6009045731914371
I,0.11643717542463561,0.8611696154798615,0.5806158313210767
I,-0.7370329023527569,1.0375318918130068,0.6095103970868007
I,-0.25512958709254363,0.9029422342998737,0.5656333148172058
I,-0.7975085253325616,1.07227353725866,0.6282704280280189
I,-0.8016099310438818,0.9213317534114183,0.6012871437698434
I,-0.5954455745271201,0.963893278023427,0.6016097643169583
I,-0.6292487762955822,0.9764909144098197,0.6022206807388113
I,-1.2875671336448649,1.0941463767462354,0.5704502491161559
I,-0.10269102930962384,0.9247912128052753,0.6145915501510796
I,-0.3205695282064135,0.9644141881208104,0.5845783153405048
I,-0.3099150198356284,1.0554317812368648,0.6101361864430667
I,-1.0053486894438868,0.8745861239320727,0.5634946765864886
I,-0.8866889823491927,1.1012735559985378,0.5989139922779676
I,-0.45693237685197446,1.0699549845348486,0.6132476094628503
I,-0.3748503371581819,0.9267819785397803,0.5879217289204806
I,-0.40431082778232585,0.929393953750175,0.5715932644634864
I,-0.22710967458550602,0.9917512277212045,0.5889839602979456
I,-0.6965217950715173,1.0967289247499687,0.594077715776408
I,-0.40208843223371865,1.027672608536255,0.5961974929668096
I,-0.17359997257880105,0.9864193913441545,0.6281190860720246
I,-0.4674011032505992,0.9332251475972725,0.5957821901513224
I,-0.415643675049295,0.9075018279648985,0.6002208213998523
I,-0.7030365798263658,1.0274762960219916,0.6275157637785559
I,0.013477298985870578,0.8677225073277046,0.5986148197032843
I,-0.26051355554891,1.0940468189974517,0.6157106041033692
I,-0.9452737167251212,1.0409465194432683,0.5901373232934212
I,-0.8531437705657359,1.1705425665499674,0.6227589948383317
I,-0.8681550157969818,1.0072676864050607,0.5812848570439132
I,-0.902013278611643,1.0860903609864743,0.620169645321375
I,0.5558971025764439,0.7791123209971984,0.612975490799987
I,-0.13406992287509492,0.85935255518012,0.5913518739667888
I,-0.7553803689267569,0.9806793461545258,0.5857744303775582
I,-0.5231251910655682,0.8829011215470274,0.588391546935376
I,0.09630016495986521,0.8351878259939635,0.5823767474071071
I,-0.3263049460939543,0.9458183912950442,0.6192048355398353
I,-0.3025409601821862,0.8924739435507983,0.5832073195892602
I,-0.0868418358202363,0.8952932997352547,0.5956620365183433
