curve_code,series_id,T,OTU,Replicate,n_points_total,n_points_trimmed,peak_time_raw,peak_time,main_run_start_time,main_run_end_time,steepest_drop_time,chosen_end_time,fit_duration_min,delta_Ninoc_to_N0_min,start_shift_points,start_shift_time,end_reason,main_run_duration,main_run_drop,main_run_score
C001,T=22 | OTU=1 | Rep=R1,22,1,R1,1384,600,53.12,53.12,54.12,756.22,647.93,653.95,600.83,53.12,1,1,hybrid_slope_flatten,702.1,8.549230360008359,6002.414635761869
C128,T=24 | OTU=3 | Rep=R3,24,3,R3,1451,492,63.15,63.15,63.15,410.17,556.58,555.58,492.43000000000006,63.15,0,0,hybrid_drop_fraction,347.02000000000004,3.1772874223978897,1102.582281320516
C129,T=24 | OTU=3 | Rep=R4,24,3,R4,1451,473,84.22,84.22,85.22,410.17,556.58,557.58,473.36,84.22,1,1,hybrid_drop_fraction,324.95000000000005,2.9762596064185836,967.1355591057188
C130,T=24 | OTU=3 | Rep=R5,24,3,R5,1451,455,86.22,86.22,86.22,544.55,536.53,541.55,455.3299999999999,86.22,0,0,hybrid_slope_flatten,458.3299999999999,7.747605761413755,3550.960148628766
C131,T=24 | OTU=4 | Rep=R1,24,4,R1,1265,614,56.17,56.17,99.33,256.82,667.12,671.13,614.96,56.17,43,43.16,hybrid_slope_flatten,157.49,0.7266701483778153,114.44328166802214
C132,T=24 | OTU=4 | Rep=R2,24,4,R2,1265,596,76.23,76.23,99.33,342.12,668.13,673.15,596.92,76.23,23,23.099999999999994,hybrid_slope_flatten,242.79000000000002,1.3366671200019997,324.52941006528556
C133,T=24 | OTU=4 | Rep=R3,24,4,R3,1265,594,76.23,76.23,98.33,239.77,668.13,671.13,594.9,76.23,22,22.099999999999994,hybrid_drop_fraction,141.44,0.6229512661010723,88.11022707733567
C134,T=24 | OTU=4 | Rep=R4,24,4,R4,1265,609,59.17,59.17,59.17,538.72,667.12,669.13,609.96,59.17,0,0,hybrid_drop_fraction,479.55,4.326466083854007,2074.756810512189
C135,T=24 | OTU=4 | Rep=R5,24,4,R5,1265,628,59.17,59.17,99.33,300,711.27,688.2,629.0300000000001,59.17,40,40.16,hybrid_drop_fraction,200.67000000000002,1.071032302133787,214.92405206918707
C136,T=24 | OTU=5 | Rep=R1,24,5,R1,1265,698,81.27,81.27,105.35,384.23,802.58,780.5,699.23,81.27,24,24.08,hybrid_drop_fraction,278.88,1.4515230784250832,404.8007561111872
C137,T=24 | OTU=5 | Rep=R2,24,5,R2,1265,703,76.23,76.23,76.23,324.05,778.5,780.5,704.27,76.23,0,0,hybrid_drop_fraction,247.82,1.1527859541776682,285.68341516430974
C138,T=24 | OTU=5 | Rep=R3,24,5,R3,1265,702,59.17,59.17,244.78,408.3,804.58,762.43,703.26,59.17,185,185.61,hybrid_drop_fraction,163.52,1.3449478937320407,219.9258795830633
C139,T=24 | OTU=5 | Rep=R4,24,5,R4,1265,654,77.25,77.25,77.25,461.47,728.33,732.35,655.1,77.25,0,0,hybrid_slope_flatten,384.22,2.8698272778669773,1102.6450367020502
C140,T=24 | OTU=5 | Rep=R5,24,5,R5,1265,624,74.23,74.23,100.33,521.63,694.22,699.23,625,74.23,26,26.099999999999994,hybrid_slope_flatten,421.3,3.6644791023157275,1543.845045805616
C141,T=24 | OTU=6 | Rep=R1,24,6,R1,1265,844,57.17,57.17,103.35,605.9,967.13,902.88,845.71,57.17,46,46.17999999999999,hybrid_drop_fraction,502.54999999999995,3.261107865355873,1638.8697577345938
C142,T=24 | OTU=6 | Rep=R2,24,6,R2,1265,849,34.07,34.07,218.67,835.67,922.97,884.83,850.76,34.07,184,184.6,hybrid_drop_fraction,617,6.174234186182952,3809.5024928748812
C143,T=24 | OTU=6 | Rep=R3,24,6,R3,1265,829,71.22,71.22,101.33,342.12,899.88,901.88,830.66,71.22,30,30.11,hybrid_drop_fraction,240.79000000000002,1.0349683479227618,249.21002849632185
C144,T=24 | OTU=6 | Rep=R4,24,6,R4,1265,805,75.23,75.23,100.33,385.25,898.88,881.82,806.59,75.23,25,25.099999999999994,hybrid_drop_fraction,284.92,1.3454676305606164,383.35063729933086
C145,T=24 | OTU=6 | Rep=R5,24,6,R5,1265,821,76.23,76.23,100.33,631,923.97,898.88,822.65,76.23,24,24.099999999999994,hybrid_drop_fraction,530.67,3.7723178496687106,2001.8559132836945
C146,T=24 | OTU=7 | Rep=R1,24,7,R1,1297,531,56.18,56.18,56.18,316.05,588.87,587.87,531.69,56.18,0,0,hybrid_drop_fraction,259.87,1.5523050833580836,403.3975220122652
C147,T=24 | OTU=7 | Rep=R2,24,7,R2,1297,544,41.13,41.13,77.27,492.55,588.87,585.87,544.74,41.13,36,36.13999999999999,hybrid_drop_fraction,415.28000000000003,4.764155082757943,1978.4583227677188
C148,T=24 | OTU=7 | Rep=R3,24,7,R3,1297,550,39.12,39.12,77.27,342.15,571.8,589.87,550.75,39.12,38,38.15,hybrid_drop_fraction,264.88,1.6856724370487477,446.50091512547226
C149,T=24 | OTU=7 | Rep=R4,24,7,R4,1297,538,37.12,37.12,521.65,559.77,570.8,575.82,538.7,37.12,483,484.53,hybrid_slope_flatten,38.120000000000005,1.5264248179751725,58.187314061213584
C150,T=24 | OTU=7 | Rep=R5,24,7,R5,1297,523,68.25,68.25,114.32,245.8,588.87,591.88,523.63,68.25,46,46.06999999999999,hybrid_drop_fraction,131.48000000000002,0.794745832155126,104.49318201175598
C151,T=24 | OTU=8 | Rep=R1,24,8,R1,1297,554,35.12,35.12,101.28,403.33,588.87,589.87,554.75,35.12,66,66.16,hybrid_drop_fraction,302.04999999999995,2.41213437527729,728.5851880525054
C152,T=24 | OTU=8 | Rep=R2,24,8,R2,1297,529,59.2,59.2,101.28,428.38,571.8,588.87,529.67,59.2,42,42.08,hybrid_drop_fraction,327.1,2.882623496070593,942.9061455646911
C153,T=24 | OTU=8 | Rep=R3,24,8,R3,1297,515,60.22,60.22,77.27,472.48,571.8,575.82,515.6,60.22,17,17.049999999999997,hybrid_slope_flatten,395.21000000000004,3.791494588855552,1498.436576461603
C154,T=24 | OTU=8 | Rep=R4,24,8,R4,1297,515,60.22,60.22,78.27,516.63,570.8,575.82,515.6,60.22,18,18.049999999999997,hybrid_slope_flatten,438.36,4.701278041905832,2060.8522424498406
C155,T=24 | OTU=8 | Rep=R5,24,8,R5,1297,517,61.22,61.22,80.27,604.93,571.8,578.83,517.61,61.22,19,19.049999999999997,hybrid_slope_flatten,524.66,9.117502568088536,4783.588897373331
C156,T=24 | OTU=9 | Rep=R1,24,9,R1,1297,537,55.18,55.18,145.42,403.33,588.87,592.88,537.7,55.18,90,90.23999999999998,hybrid_slope_flatten,257.90999999999997,2.2287441837189466,574.8154124229534
C157,T=24 | OTU=9 | Rep=R2,24,9,R2,1297,534,58.2,58.2,78.27,341.13,588.87,592.88,534.68,58.2,20,20.069999999999993,hybrid_drop_fraction,262.86,1.6141830327682225,424.304151993455
C158,T=24 | OTU=9 | Rep=R3,24,9,R3,1297,527,59.2,59.2,103.28,246.8,588.87,586.87,527.67,59.2,44,44.08,hybrid_drop_fraction,143.52,0.7595656286278061,109.01285902066273
C159,T=24 | OTU=9 | Rep=R4,24,9,R4,1297,536,56.18,56.18,56.18,405.35,589.87,592.88,536.7,56.18,0,0,hybrid_drop_fraction,349.17,2.55835334432248,893.3002372370804
C160,T=24 | OTU=9 | Rep=R5,24,9,R5,1297,534,59.2,59.2,101.28,403.33,588.87,593.88,534.68,59.2,42,42.08,hybrid_slope_flatten,302.04999999999995,2.2058337534858126,666.2720852403896
C161,T=24 | OTU=10 | Rep=R1,24,10,R1,1232,579,46.1,46.1,89.27,327.02,621.97,626,579.9,46.1,43,43.169999999999995,hybrid_slope_flatten,237.75,1.1097722831764987,263.8483603252126
C162,T=24 | OTU=10 | Rep=R2,24,10,R2,1232,605,48.12,48.12,114.35,727.28,645.05,654.08,605.96,48.12,66,66.22999999999999,hybrid_slope_flatten,612.93,8.300619950720463,5087.698986395093
C163,T=24 | OTU=10 | Rep=R3,24,10,R3,1232,579,67.18,67.18,113.33,493.55,646.07,647.07,579.8900000000001,67.18,46,46.14999999999999,hybrid_drop_fraction,380.22,2.982081023453752,1133.8468467375856
C164,T=24 | OTU=10 | Rep=R4,24,10,R4,1232,538,70.2,70.2,70.2,393.23,604.87,608.9,538.6999999999999,70.2,0,0,hybrid_slope_flatten,323.03000000000003,1.986831054290647,641.8060354675077
C165,T=24 | OTU=10 | Rep=R5,24,10,R5,1232,557,68.18,68.18,69.2,368.17,621.97,626,557.8199999999999,68.18,1,1.019999999999996,hybrid_slope_flatten,298.97,1.5016482937323516,448.9477903771612
C166,T=24 | OTU=11 | Rep=R1,24,11,R1,1232,535,70.2,70.2,71.2,369.17,621.97,605.88,535.68,70.2,1,1,hybrid_drop_fraction,297.97,1.768128951292292,526.8493836165643
C167,T=24 | OTU=11 | Rep=R2,24,11,R2,1232,534,70.2,70.2,114.35,352.07,604.87,604.87,534.67,70.2,44,44.14999999999999,hybrid_drop_fraction,237.72,1.4180787013367837,337.1056688817802
C168,T=24 | OTU=11 | Rep=R3,24,11,R3,1232,527,48.12,48.12,68.18,752.38,588.82,575.78,527.66,48.12,20,20.06000000000001,hybrid_slope_flatten,684.2,9.249964533832765,6328.825734048378
C169,T=24 | OTU=11 | Rep=R4,24,11,R4,1232,502,93.28,93.28,421.32,628,597.85,595.85,502.57000000000005,93.28,327,328.03999999999996,hybrid_drop_fraction,206.68,7.00714200858213,1448.2361103337546
C170,T=24 | OTU=11 | Rep=R5,24,11,R5,1232,521,71.2,71.2,156.5,653.08,587.82,592.85,521.65,71.2,85,85.3,hybrid_slope_flatten,496.58000000000004,9.20112315672211,4569.093737165066
C171,T=24 | OTU=12 | Rep=R1,24,12,R1,1232,560,45.1,45.1,46.1,654.08,604.87,605.88,560.78,45.1,1,1,hybrid_drop_fraction,607.98,8.549201281427456,5197.743395082264
C172,T=24 | OTU=12 | Rep=R2,24,12,R2,1232,481,68.18,68.18,89.27,410.28,545.7,549.72,481.54,68.18,21,21.08999999999999,hybrid_slope_flatten,321.01,2.86342391995189,919.1877125437561
C173,T=24 | OTU=12 | Rep=R3,24,12,R3,1232,525,68.18,68.18,68.18,651.07,587.82,593.85,525.6700000000001,68.18,0,0,hybrid_slope_flatten,582.8900000000001,8.358980267397383,4872.366008063262
C174,T=24 | OTU=12 | Rep=R4,24,12,R4,1232,527,44.1,44.1,112.33,610.9,564.77,571.78,527.68,44.1,68,68.22999999999999,hybrid_slope_flatten,498.57,8.7617122113958,4368.326857235604
C175,T=24 | OTU=12 | Rep=R5,24,12,R5,1232,485,80.23,80.23,80.23,368.17,563.77,565.77,485.53999999999996,80.23,0,0,hybrid_drop_fraction,287.94,2.392536523951664,688.9069667066422
C176,T=24 | OTU=13 | Rep=R1,24,13,R1,1385,897,38.1,38.1,382.32,552.93,988.53,937.33,899.23,38.1,343,344.21999999999997,hybrid_time_cap,170.60999999999996,0.47862737316725124,81.65861613606471
C177,T=24 | OTU=13 | Rep=R2,24,13,R2,1385,897,138.47,138.47,900.18,1130,1119.97,1037.7,899.23,138.47,759,761.7099999999999,hybrid_time_cap,229.82000000000005,7.153774808083895,1644.0805263938412
C178,T=24 | OTU=13 | Rep=R3,24,13,R3,1385,896,92.32,92.32,383.32,527.87,988.53,990.53,898.21,92.32,290,291,hybrid_drop_fraction,144.55,0.3869406757517986,55.932274679922486
C179,T=24 | OTU=13 | Rep=R4,24,13,R4,1385,897,113.4,113.4,923.28,1178.13,1219.3,1012.62,899.22,113.4,807,809.88,hybrid_time_cap,254.85000000000014,4.655913629207481,1186.5595884035272
C180,T=24 | OTU=13 | Rep=R5,24,13,R5,1385,897,109.4,109.4,845.02,1129,1145.03,1008.6,899.2,109.4,733,735.62,hybrid_time_cap,283.98,4.731469808900416,1343.6427963315402
C181,T=24 | OTU=14 | Rep=R1,24,14,R1,1385,897,183.65,183.65,500.77,619.18,1145.03,1082.87,899.2199999999999,183.65,316,317.12,hybrid_time_cap,118.40999999999997,0.22296433177095842,26.40120652499918
C182,T=24 | OTU=14 | Rep=R2,24,14,R2,1385,897,114.42,114.42,1033.68,1131,1119.97,1013.62,899.2,114.42,916,919.2600000000001,hybrid_time_cap,97.31999999999994,4.0540185197000564,394.53708233720926
C183,T=24 | OTU=14 | Rep=R3,24,14,R3,1385,897,117.42,117.42,794.83,1181.15,1172.12,1016.63,899.21,117.42,675,677.4100000000001,hybrid_time_cap,386.32000000000005,8.324319532540091,3215.8511218108883
C184,T=24 | OTU=14 | Rep=R4,24,14,R4,1385,897,163.57,163.57,738.63,1361.77,1300.55,1062.78,899.21,163.57,573,575.06,hybrid_time_cap,623.14,9.69368458068598,6040.522609608662
C185,T=24 | OTU=14 | Rep=R5,24,14,R5,1385,897,185.65,185.65,738.63,1361.77,1272.43,1084.87,899.2199999999999,185.65,551,552.98,hybrid_time_cap,623.14,9.824948122607216,6122.318173121461
C186,T=24 | OTU=15 | Rep=R1,24,15,R1,1385,798,64.2,64.2,847.02,866.07,859.05,864.07,799.87,64.2,780,782.8199999999999,hybrid_slope_flatten,19.050000000000068,1.5708877358299813,29.92541136756125
C187,T=24 | OTU=15 | Rep=R2,24,15,R2,1385,852,116.42,116.42,478.67,1024.65,962.43,970.47,854.0500000000001,116.42,361,362.25,hybrid_slope_flatten,545.98,9.436394997569035,5152.082940772742
C188,T=24 | OTU=15 | Rep=R3,24,15,R3,1385,678,186.67,186.67,823.93,893.15,859.05,866.07,679.4000000000001,186.67,635,637.26,hybrid_slope_flatten,69.22000000000003,3.785534486929268,262.03469718524406
C189,T=24 | OTU=15 | Rep=R4,24,15,R4,1385,723,113.4,113.4,696.45,893.15,831.97,837.98,724.58,113.4,581,583.0500000000001,hybrid_slope_flatten,196.69999999999993,7.373565837293178,1450.3804001955675
C190,T=24 | OTU=15 | Rep=R5,24,15,R5,1385,745,117.42,117.42,319.1,526.87,858.05,864.07,746.6500000000001,117.42,201,201.68,hybrid_slope_flatten,207.76999999999998,0.6796258697232958,141.20586695240914
C191,T=24 | OTU=16 | Rep=R1,24,16,R1,1284,502,43.1,43.1,67.15,606.57,539.38,545.4,502.29999999999995,43.1,24,24.050000000000004,hybrid_slope_flatten,539.4200000000001,8.814717761605628,4754.835054965309
C192,T=24 | OTU=16 | Rep=R2,24,16,R2,1284,414,69.15,69.15,134.32,390,479.22,483.22,414.07000000000005,69.15,65,65.16999999999999,hybrid_slope_flatten,255.68,3.5843854296487336,916.4556666525882
C193,T=24 | OTU=16 | Rep=R3,24,16,R3,1284,431,70.15,70.15,71.15,544.4,496.27,501.28,431.13,70.15,1,1,hybrid_slope_flatten,473.25,9.75139037330727,4614.8454941676655
C194,T=24 | OTU=16 | Rep=R4,24,16,R4,1284,453,70.15,70.15,70.15,329.85,539.38,523.33,453.18000000000006,70.15,0,0,hybrid_drop_fraction,259.70000000000005,2.073788733672215,538.5629341346743
C195,T=24 | OTU=16 | Rep=R5,24,16,R5,1284,429,71.15,71.15,71.15,252.65,496.27,500.27,429.12,71.15,0,0,hybrid_slope_flatten,181.5,1.1533534828283436,209.33365713334436
C196,T=24 | OTU=17 | Rep=R1,24,17,R1,1284,456,45.1,45.1,84.18,485.23,496.27,501.28,456.17999999999995,45.1,39,39.080000000000005,hybrid_slope_flatten,401.05,6.726897490112554,2697.82223840964
C197,T=24 | OTU=17 | Rep=R2,24,17,R2,1284,430,71.15,71.15,71.15,467.2,496.27,501.28,430.13,71.15,0,0,hybrid_slope_flatten,396.04999999999995,6.331551578180124,2507.611002538238
C198,T=24 | OTU=17 | Rep=R3,24,17,R3,1284,459,25.07,25.07,25.07,716.8,479.22,484.23,459.16,25.07,0,0,hybrid_slope_flatten,691.7299999999999,10.130587053850014,7007.63098275967
C199,T=24 | OTU=17 | Rep=R4,24,17,R4,1284,413,90.2,90.2,90.2,575.48,506.28,503.28,413.08,90.2,0,0,hybrid_drop_fraction,485.28000000000003,10.243105158981884,4970.774071550729
C200,T=24 | OTU=17 | Rep=R5,24,17,R5,1284,432,76.17,76.17,76.17,546.4,506.28,508.3,432.13,76.17,0,0,hybrid_drop_fraction,470.22999999999996,9.699774179554652,4561.124812451983
C201,T=24 | OTU=18 | Rep=R1,24,18,R1,1284,449,51.12,51.12,108.27,312.8,496.27,500.27,449.15,51.12,57,57.15,hybrid_slope_flatten,204.53000000000003,1.8535887769117068,379.1145125417514
C202,T=24 | OTU=18 | Rep=R2,24,18,R2,1284,432,68.15,68.15,68.15,294.75,496.27,500.27,432.12,68.15,0,0,hybrid_slope_flatten,226.6,2.1698620589568183,491.690742559615
C203,T=24 | OTU=18 | Rep=R3,24,18,R3,1284,469,70.15,70.15,111.27,330.85,539.38,539.38,469.23,70.15,41,41.11999999999999,hybrid_drop_fraction,219.58000000000004,2.1333919545309783,468.4502053759123
C204,T=24 | OTU=18 | Rep=R4,24,18,R4,1284,427,73.17,73.17,73.17,329.85,496.27,500.27,427.09999999999997,73.17,0,0,hybrid_slope_flatten,256.68,2.283532806891346,586.1372008728707
C205,T=24 | OTU=18 | Rep=R5,24,18,R5,1284,427,73.17,73.17,73.17,390,496.27,500.27,427.09999999999997,73.17,0,0,hybrid_slope_flatten,316.83,4.337787232952326,1374.3411290162855
C206,T=24 | OTU=19 | Rep=R1,24,19,R1,1451,469,52.12,52.12,75.15,505.17,518.22,521.22,469.1,52.12,23,23.03000000000001,hybrid_drop_fraction,430.02,7.092947455711093,3050.109264904884
C207,T=24 | OTU=19 | Rep=R2,24,19,R2,1451,457,67.13,67.13,67.13,485.08,519.22,524.23,457.1,67.13,0,0,hybrid_slope_flatten,417.95,5.361984042234623,2241.041230451961
C208,T=24 | OTU=19 | Rep=R3,24,19,R3,1451,457,67.13,67.13,101.2,438.95,518.22,524.23,457.1,67.13,34,34.07000000000001,hybrid_slope_flatten,337.75,3.6371286292823237,1228.4401945401048
C209,T=24 | OTU=19 | Rep=R4,24,19,R4,1451,457,67.13,67.13,67.13,486.08,518.22,524.23,457.1,67.13,0,0,hybrid_slope_flatten,418.95,5.760508655421545,2413.3651011888564
C210,T=24 | OTU=19 | Rep=R5,24,19,R5,1451,457,66.13,66.13,100.2,437.95,518.22,523.23,457.1,66.13,34,34.07000000000001,hybrid_slope_flatten,337.75,3.934075607967852,1328.734036591142
C211,T=24 | OTU=20 | Rep=R1,24,20,R1,1451,453,66.13,66.13,67.13,438.95,518.22,519.22,453.09000000000003,66.13,1,1,hybrid_drop_fraction,371.82,4.268379437654744,1587.068842508787
C212,T=24 | OTU=20 | Rep=R2,24,20,R2,1451,424,72.15,72.15,73.15,505.17,498.15,496.13,423.98,72.15,1,1,hybrid_drop_fraction,432.02,9.04405452359856,3907.212435285049
C213,T=24 | OTU=20 | Rep=R3,24,20,R3,1451,415,69.15,69.15,82.17,535.27,479.07,484.08,414.92999999999995,69.15,13,13.019999999999996,hybrid_slope_flatten,453.09999999999997,9.177286061896659,4158.228314645376
C214,T=24 | OTU=20 | Rep=R4,24,20,R4,1451,405,80.17,80.17,81.17,574.42,479.07,485.08,404.90999999999997,80.17,1,1,hybrid_slope_flatten,493.24999999999994,9.515556255589512,4693.548123069527
C215,T=24 | OTU=20 | Rep=R5,24,20,R5,1451,419,89.18,89.18,103.22,646.65,500.15,508.17,418.99,89.18,14,14.039999999999992,hybrid_slope_flatten,543.43,9.87423198035993,5365.953885086997
C216,T=24 | OTU=21 | Rep=R1,24,21,R1,1451,534,66.13,66.13,66.13,352.73,603.55,600.53,534.4,66.13,0,0,hybrid_drop_fraction,286.6,1.9506931123673432,559.0686460044806
C217,T=24 | OTU=21 | Rep=R2,24,21,R2,1451,539,40.1,40.1,41.1,591.48,569.4,579.43,539.3299999999999,40.1,1,1,hybrid_drop_fraction,550.38,7.744336658346507,4262.32801002075
C218,T=24 | OTU=21 | Rep=R3,24,21,R3,1451,517,67.13,67.13,67.13,438.95,603.55,584.45,517.32,67.13,0,0,hybrid_drop_fraction,371.82,3.4919133730185763,1298.363230355767
C219,T=24 | OTU=21 | Rep=R4,24,21,R4,1451,531,70.15,70.15,71.15,486.08,603.55,601.53,531.38,70.15,1,1,hybrid_drop_fraction,414.92999999999995,4.322148746623916,1793.3891794366612
C220,T=24 | OTU=21 | Rep=R5,24,21,R5,1451,516,68.15,68.15,69.15,486.08,584.45,584.45,516.3000000000001,68.15,1,1,hybrid_drop_fraction,416.92999999999995,4.6774290282738695,1950.1604847582241
C221,T=24 | OTU=22 | Rep=R1,24,22,R1,1434,419,57.17,57.17,84.23,284.83,476.57,476.57,419.4,57.17,27,27.060000000000002,hybrid_drop_fraction,200.59999999999997,1.2923001628018032,259.2354126580417
C222,T=24 | OTU=22 | Rep=R2,24,22,R2,1434,413,59.17,59.17,59.17,410.33,477.57,472.57,413.4,59.17,0,0,hybrid_drop_fraction,351.15999999999997,4.298024407765928,1509.2942510310834
C223,T=24 | OTU=22 | Rep=R3,24,22,R3,1434,437,38.1,38.1,58.17,360.12,477.57,475.57,437.46999999999997,38.1,20,20.07,hybrid_drop_fraction,301.95,2.744727107522432,828.7703501163983
C224,T=24 | OTU=22 | Rep=R4,24,22,R4,1434,426,55.17,55.17,83.23,284.83,477.57,481.58,426.40999999999997,55.17,28,28.060000000000002,hybrid_slope_flatten,201.59999999999997,1.3104458521308864,264.1858837895866
C225,T=24 | OTU=22 | Rep=R5,24,22,R5,1434,425,57.17,57.17,82.23,633.05,477.57,482.58,425.40999999999997,57.17,25,25.060000000000002,hybrid_slope_flatten,550.8199999999999,7.390754057105403,4070.975149734798
C226,T=24 | OTU=23 | Rep=R1,24,23,R1,1434,425,57.17,57.17,128.37,334,477.57,482.58,425.40999999999997,57.17,71,71.2,hybrid_slope_flatten,205.63,1.6500839177992779,339.3067560170655
C227,T=24 | OTU=23 | Rep=R2,24,23,R2,1434,424,58.17,58.17,82.23,388.25,477.57,482.58,424.40999999999997,58.17,24,24.060000000000002,hybrid_slope_flatten,306.02,2.844473775338815,870.4658647291842
C228,T=24 | OTU=23 | Rep=R3,24,23,R3,1434,422,60.17,60.17,85.23,286.85,477.57,482.58,422.40999999999997,60.17,25,25.060000000000002,hybrid_slope_flatten,201.62,1.3064212238182566,263.4006471462369
C229,T=24 | OTU=23 | Rep=R4,24,23,R4,1434,472,10.05,10.05,54.17,409.32,477.57,482.58,472.53,10.05,44,44.120000000000005,hybrid_slope_flatten,355.15,3.559481614568856,1264.149895414129
C230,T=24 | OTU=23 | Rep=R5,24,23,R5,1434,442,60.17,60.17,83.23,580.88,499.65,502.67,442.5,60.17,23,23.060000000000002,hybrid_drop_fraction,497.65,7.939466820157724,3951.075663051491
C231,T=26 | OTU=1 | Rep=R1,26,1,R1,1384,371,63.17,63.17,408.2,439.32,422.25,434.3,371.13,63.17,344,345.03,hybrid_drop_fraction,31.120000000000005,2.9403548477049175,91.50384286057705
C232,T=26 | OTU=1 | Rep=R2,26,1,R2,1384,369,68.18,68.18,68.18,213.65,434.3,437.32,369.14,68.18,0,0,hybrid_drop_fraction,145.47,0.7681042957737656,111.73613190620968
C233,T=26 | OTU=1 | Rep=R3,26,1,R3,1384,362,76.2,76.2,114.3,323.9,428.28,438.32,362.12,76.2,38,38.099999999999994,hybrid_slope_flatten,209.59999999999997,2.375555432480156,497.9164186478406
C234,T=26 | OTU=1 | Rep=R4,26,1,R4,1384,361,74.2,74.2,75.2,213.65,427.27,435.32,361.12,74.2,1,1,hybrid_drop_fraction,138.45,0.8892788346491276,123.12065465717171
C235,T=26 | OTU=1 | Rep=R5,26,1,R5,1384,370,66.17,66.17,411.2,440.33,432.3,436.32,370.15,66.17,344,345.03,hybrid_drop_fraction,29.129999999999995,2.9191629348036443,85.03521629083015
C236,T=26 | OTU=2 | Rep=R1,26,2,R1,1384,364,62.15,62.15,411.2,438.32,420.25,426.27,364.12,62.15,348,349.05,hybrid_drop_fraction,27.120000000000005,3.072178694910731,83.31748620597904
C237,T=26 | OTU=2 | Rep=R2,26,2,R2,1384,364,66.17,66.17,405.2,441.33,421.25,430.28,364.10999999999996,66.17,338,339.03,hybrid_drop_fraction,36.129999999999995,2.310240450063378,83.46898746078983
C238,T=26 | OTU=2 | Rep=R3,26,2,R3,1384,359,68.18,68.18,216.65,321.9,420.25,427.27,359.09,68.18,148,148.47,hybrid_drop_fraction,105.24999999999997,2.0680572926600957,217.66303005247502
C239,T=26 | OTU=2 | Rep=R4,26,2,R4,1384,352,75.2,75.2,75.2,212.63,421.25,427.27,352.07,75.2,0,0,hybrid_drop_fraction,137.43,0.9676285240672637,132.98118806256406
C240,T=26 | OTU=2 | Rep=R5,26,2,R5,1384,357,70.18,70.18,411.2,439.32,421.25,427.27,357.09,70.18,340,341.02,hybrid_drop_fraction,28.120000000000005,2.811971599843634,79.072641387603
C241,T=26 | OTU=3 | Rep=R1,26,3,R1,1384,413,52.12,52.12,52.12,480.5,465.43,465.43,413.31,52.12,0,0,hybrid_drop_fraction,428.38,7.726895916194884,3310.0476725795643
C242,T=26 | OTU=3 | Rep=R2,26,3,R2,1384,412,54.12,54.12,54.12,522.63,466.43,466.43,412.31,54.12,0,0,hybrid_drop_fraction,468.51,8.115812918568654,3802.3395104786
C243,T=26 | OTU=3 | Rep=R3,26,3,R3,1384,395,69.18,69.18,70.18,212.63,465.43,464.43,395.25,69.18,1,1,hybrid_drop_fraction,142.45,0.6971912838566681,99.31489838538236
C244,T=26 | OTU=3 | Rep=R4,26,3,R4,1384,397,66.17,66.17,411.2,440.33,464.43,463.43,397.26,66.17,344,345.03,hybrid_drop_fraction,29.129999999999995,3.074008754208232,89.54587501008578
C245,T=26 | OTU=3 | Rep=R5,26,3,R5,1384,402,64.17,64.17,408.2,440.33,465.43,466.43,402.26,64.17,343,344.03,hybrid_drop_fraction,32.129999999999995,2.5977891355504323,83.46696492523537
C246,T=26 | OTU=4 | Rep=R1,26,4,R1,1349,458,62.15,62.15,482.62,522.77,516.75,520.77,458.62,62.15,419,420.47,hybrid_slope_flatten,40.14999999999998,2.89997674183001,116.43406618447483
C247,T=26 | OTU=4 | Rep=R2,26,4,R2,1349,464,91.25,91.25,538.82,593.98,547.85,555.88,464.63,91.25,446,447.57000000000005,hybrid_drop_fraction,55.15999999999997,2.4960619047792383,137.6827746676227
C248,T=26 | OTU=4 | Rep=R3,26,4,R3,1349,467,86.23,86.23,86.23,351.12,548.87,553.88,467.65,86.23,0,0,hybrid_drop_fraction,264.89,2.1688791262012375,574.5143917394457
C249,T=26 | OTU=4 | Rep=R4,26,4,R4,1349,480,71.18,71.18,87.23,313,516.75,551.88,480.7,71.18,16,16.049999999999997,hybrid_drop_fraction,225.76999999999998,1.8360044573142726,414.5147263278433
C250,T=26 | OTU=4 | Rep=R5,26,4,R5,1349,453,66.17,66.17,485.63,522.77,548.87,519.75,453.58,66.17,418,419.46,hybrid_drop_fraction,37.139999999999986,2.888588005973499,107.28215854185571
C251,T=26 | OTU=5 | Rep=R1,26,5,R1,1349,533,60.15,60.15,537.82,620.07,578.93,593.98,533.83,60.15,476,477.6700000000001,hybrid_slope_flatten,82.25,3.0802127808076865,253.34750122143222
C252,T=26 | OTU=5 | Rep=R2,26,5,R2,1349,499,95.25,95.25,537.82,619.07,647.13,595,499.75,95.25,441,442.57000000000005,hybrid_drop_fraction,81.25,4.133431525161337,335.84131141935865
C253,T=26 | OTU=5 | Rep=R3,26,5,R3,1349,502,97.25,97.25,537.82,618.07,647.13,600,502.75,97.25,439,440.57000000000005,hybrid_drop_fraction,80.25,4.044900264743808,324.6032462456906
