T,OTU,Replicate,clade,respiration_fgC_h,resp_corr,cue_pipe,cue_corr,growth_fgC_h,resp_swing,cue_swing
28,11,R1,clade4,221.5862143437274,263.0399471286231,0.7926683434149682,0.7630710826249899,847.1662279677021,18.707721916577434,-3.733876978417927
28,11,R2,clade4,319.51031996073465,348.9998173882462,0.6992110733252519,0.6803241925031112,742.7306457987212,9.229591529668134,-2.70117015343021
28,11,R3,clade4,300.8577659209653,354.16230322082095,0.729110313388679,0.6957193092429419,809.7705849938606,17.717520814755595,-4.579691650574258
28,11,R4,clade4,193.28802497689145,319.276048289538,0.8474031005287997,0.7707413579226395,1073.369591571673,65.18149447060108,-9.04666770257525
28,11,R5,clade4,271.07513061201774,330.9228034917492,0.7566306404571117,0.7180492627318582,842.7673478378917,22.07789137447278,-5.099103269455874
28,12,R1,clade4,279.29943734525045,343.2842587541701,0.7614806355573659,0.7220272623448714,891.6723116274592,22.90904056846561,-5.1811393974078745
28,12,R2,clade4,423.9687034556394,430.647036054447,0.6130559616977869,0.6093419481650832,671.716102326299,1.5751947123395116,-0.6058196583584419
28,12,R3,clade4,367.8155969673022,444.3304791403771,0.6936400576081488,0.6520824746930733,832.7839138422603,20.80251158568376,-5.991231685548382
28,12,R4,clade4,599.714793896654,599.4802289463947,0.5220849768819943,0.5221825862326573,655.1417493942519,-0.03911275036841966,0.018696065771894865
28,12,R5,clade4,527.2623652168614,548.2701951100887,0.5704820643369695,0.5608834542309868,700.3053832706295,3.984321901030574,-1.6825437127700793
28,13,R1,glab,100.98501184161556,94.98553760679395,0.7904805664226864,0.8004440582366599,380.9989746431113,-5.940955123351522,1.2604347579426411
28,13,R2,glab,102.4739405804647,92.14742195382193,0.8020175235811726,0.818344409866693,415.1170221857723,-10.07721433190536,2.0357268769661596
28,13,R3,glab,56.370029010683346,60.468402135506906,0.9021918834024064,0.8958215867608079,519.9628048235817,7.270482553852919,-0.7060911053172414
28,13,R4,glab,39.57938716863572,48.39718654137712,0.9356459967932287,0.9224209903373127,575.4466437911775,22.278766811551275,-1.4134626238173964
28,13,R5,glab,71.48827658560398,85.74725697702551,0.8956657988689903,0.8774066198654896,613.6971737332046,19.945900324435772,-2.038615187334125
28,14,R1,glab,71.85158264683851,66.94308633488036,0.8577236869336228,0.8661421714451412,433.1627876181335,-6.831437988059575,0.9814914336357727
28,14,R2,glab,40.298918807421394,34.24988434941226,0.9071817734036488,0.9199995753646396,393.87139757530525,-15.010413770443765,1.4129254287043036
28,14,R3,glab,43.97280321387625,47.35306984280647,0.9223262933867236,0.9168518495901815,522.1493136667946,7.687175667398738,-0.5935474067903068
28,14,R4,glab,16.151408305994,25.70442036327203,0.9772815434475911,0.9643237334317839,694.7863382233334,59.146619764003994,-1.3259034822345583
28,14,R5,glab,37.48338640407339,40.89236920970098,0.9339642191956739,0.9283885744456256,530.13898358262,9.094650010750161,-0.5969869761017099
28,15,R1,glab,80.87487272649959,71.98642340878757,0.8317262971784054,0.8473979959027597,399.74016913921554,-10.990371938847721,1.8842374922519278
28,15,R3,glab,30.427226658011783,50.79255710332326,0.9597251002350478,0.9345333487347894,725.0613489955023,66.93127400077749,-2.624892429518466
28,15,R4,glab,172.5711936466631,164.8492848035134,0.708658123979492,0.7180185353474445,419.761072500053,-4.47462214288219,1.3208641870058324
28,15,R5,glab,24.06197797313858,34.85884460784245,0.9668810199686514,0.952722759252031,702.4693931730385,44.87106856617058,-1.4643229543464864
28,16,R1,para,2151.4426872480863,1989.0164328064282,0.519665014106381,0.5392190260521699,2327.6037083533615,-7.549643567285436,3.762810929154825
28,16,R2,para,1270.3176647676928,1389.0737212275046,0.7066892442543058,0.6878288060442936,3060.6440878557987,9.348532241463325,-2.6688446673493016
28,16,R3,para,858.3467559451763,988.1171163681722,0.7906450960737647,0.7663876877863918,3241.6133589017563,15.118640517269522,-3.068052708836344
28,16,R4,para,1001.0080314620368,1001.6882333076643,0.7327079614808165,0.7325749043040672,2743.9895262942323,0.06795168712423472,-0.018159646645621308
28,16,R5,para,1848.2594864156736,1730.0053135398844,0.5634063517341276,0.5795967252055662,2385.1037192948656,-6.398136936124665,2.8736583145727135
28,17,R1,para,961.552331068882,1195.8600473752235,0.7859173220681867,0.7469511797570851,3529.9475901678206,24.367651009267476,-4.958045995036708
28,17,R2,para,1068.4546544259224,1226.0408564320715,0.754282502934565,0.7279027023650443,3279.8504812941887,14.748983623532407,-3.4973369350195793
28,17,R3,para,800.1329633241473,950.0895030762965,0.8043781193010243,0.7759306533060749,3290.06880993964,18.7414525617287,-3.53657879451883
28,17,R4,para,1261.0219521360475,1284.2177163158217,0.6896859916011723,0.6857715763056147,2802.6745552911416,1.8394417433005739,-0.5675648546188183
28,17,R5,para,1425.6972684408931,1347.4283173579886,0.6201978390106586,0.633404740454974,2328.091979959153,-5.489871715087002,2.129465891945559
28,18,R2,para,1456.542990669905,1499.436454738398,0.6601986570335238,0.6536576703295884,2829.911494630947,2.9448814311182847,-0.9907603770849871
28,18,R3,para,1675.9421835464575,1743.3055139356545,0.6320791223330942,0.622867949427557,2879.2279230647746,4.01943044638029,-1.4572816250499554
28,18,R4,para,736.3042421046869,964.4406617562062,0.8368813239332369,0.79661963285403,3777.6132311055794,30.983988221961532,-4.810920010734854
28,18,R5,para,1410.827222871426,1580.1170081212567,0.6932207638744656,0.6686083242380261,3188.008215567811,11.999327947845995,-3.5504475513512768
28,19,R1,hae,318.03436121650475,351.78729443452465,0.72264799165631,0.7019848418287826,828.6469378148759,10.612983166005229,-2.8593658414752365
28,19,R2,hae,290.32253551706305,349.31823980217496,0.7578725986848855,0.7223323355017081,908.7261220911912,20.32074574577576,-4.689477261065978
28,19,R3,hae,343.19050680776223,400.04990079704766,0.7193901280647177,0.6874307118962127,879.8260051947555,16.567880772161093,-4.442570855744332
28,19,R4,hae,450.12294062308354,441.5604524434169,0.6015128523535008,0.6061072932186637,679.4566287094532,-1.9022554522135637,0.763814247224559
28,19,R5,hae,276.9609458559085,330.25193429183616,0.7673196570122798,0.7344382622231075,913.3456451504712,19.24133681419935,-4.285227739010744
28,20,R1,hae,286.74801385422023,307.6865879300593,0.7360728583082825,0.7221553536951939,799.7185466375342,7.302081641089941,-1.8907781282786584
28,20,R2,hae,236.13701889513095,257.22348662614985,0.7761413012142223,0.7609302721393849,818.7115091091486,8.92975943783869,-1.9598272957566776
28,20,R3,hae,308.0181336655417,329.2777968508051,0.7219582433166883,0.7083642591739513,799.7943666574694,6.902081683394634,-1.882932187363917
28,20,R4,hae,275.5372066023609,284.5636760020109,0.7345862166535011,0.7282541698589623,762.6048338305804,3.275953005024257,-0.8619882392274181
28,20,R5,hae,275.43467546748275,290.7276741617107,0.74032940758737,0.7298072457606949,785.2733273463389,5.552314235043876,-1.421281083641579
28,21,R1,hae,577.1880416071994,513.2244227302002,0.4522006994781686,0.481426553885708,476.4606962743065,-11.081937647025796,6.463027244598574
28,21,R2,hae,846.5113644944751,650.6916033889349,0.3594298679695023,0.42195532591861684,474.9854118400365,-23.132561394787764,17.39573238649712
28,21,R3,hae,1110.9270413955849,889.6047610178907,0.2765849304720234,0.32315890199510205,424.7432648926947,-19.9223056178074,16.8389403730691
28,21,R4,hae,1001.4503318120718,722.124824162782,0.29613835476389394,0.36847876085803893,421.3439610580013,-27.892097967940643,24.42790841862439
28,21,R5,hae,855.2617289472593,683.4676260979629,0.3513305722774814,0.40396590251247827,463.2245329228079,-20.086728662670026,14.98171078417434
28,22,R1,duo,478.3209736361343,475.678722896517,0.6025989523874429,0.6039247169792452,725.3018565242667,-0.55240118774873,0.2200077823816038
28,22,R2,duo,253.50329501383712,270.32223279971794,0.769189765744101,0.7575885522056656,844.8158320868197,6.634603224767854,-1.5082381559266667
28,22,R3,duo,313.4479781703901,327.5966569599164,0.7218215108446006,0.7128702451912872,813.3392839291175,4.513884208828767,-1.240094056332508
28,22,R4,duo,307.28317427485206,321.78350502835167,0.7295108164044698,0.7203166473867245,828.744411709292,4.718882115077894,-1.2603197664786459
28,22,R5,duo,318.8423169367617,330.01228058364006,0.7179250117171098,0.7108999704737299,811.5036200698822,3.503287692233714,-0.9785201976147406
28,23,R1,duo,616.2475439545326,559.2848052328003,0.49126083367195233,0.5155024496783461,595.0756344876808,-9.24348328533624,4.93457127961916
28,23,R2,duo,156.46000703308536,196.43430476390125,0.8640636598912167,0.8350614232575235,994.5199804219102,25.549211257777095,-3.356493043272357
28,23,R3,duo,227.81385753089415,245.36205517651862,0.7899128443573392,0.7773334641147257,856.563989529803,7.702866645522088,-1.5925023035734953
28,23,R4,duo,219.12831582867057,253.1545294467179,0.8108277362015976,0.7876896350600515,939.2249830576388,15.52798573263865,-2.8536395720672902
28,23,R5,duo,479.0454264184895,466.2271071022482,0.5942428801707152,0.6007655524629562,701.5756964346092,-2.6758045499099103,1.0976441636737944
30,1,R1,clade1,324.1546633326426,404.9150247150452,0.7567607468252955,0.713520694128797,1008.5030352166184,24.914144548192894,-5.713833979615856
30,1,R2,clade1,557.6137359861867,607.0981103570948,0.6017019057630277,0.5811600990708979,842.3772357366852,8.874310508759397,-3.4139507446100614
30,1,R3,clade1,843.8197256116028,876.8454592502588,0.48547184323078185,0.4758884975454882,796.1677357355945,3.9138375930615865,-1.9740270870329257
30,1,R4,clade1,733.6946023127771,773.1763419225168,0.526585492038131,0.5135037336284007,816.0986337911579,5.381222580251244,-2.484261075841221
30,1,R5,clade1,897.3541322276542,934.0535048785003,0.47060444473744106,0.4606313812061284,797.7000164279812,4.089731281421871,-2.1192030043143406
30,2,R1,clade1,356.0116521381879,445.0013101717675,0.7403185184346738,0.695193049595668,1014.9434502133388,24.99627680698433,-6.095412679182866
30,2,R2,clade1,921.6799618261311,885.9720937776889,0.43836765567146124,0.44811819100773903,719.3935467305179,-3.874215511607093,2.2242825651319187
30,2,R3,clade1,1177.343362717088,1105.0072429445524,0.36050747718269405,0.37525128735672925,663.715478018472,-6.144012194165461,4.089737691227824
30,2,R4,clade1,759.5185600393727,960.85340727007,0.5617944393426436,0.5033276516896219,973.728637691326,26.508219525308284,-10.407149583294872
30,2,R5,clade1,880.1639813830706,984.6893453969841,0.5042290897076342,0.47619271325795526,895.1801606603195,11.875669332624206,-5.560245733925273
30,3,R1,clade1,517.8195746006222,502.12855305675606,0.5841806614133391,0.5916353855946086,727.4798296085535,-3.0302101955045124,1.2760991031839142
30,3,R2,clade1,385.87879067668894,435.678739949798,0.6919437114018598,0.6654863094186685,866.7455022169656,12.905593796896264,-3.8236350077652026
30,3,R3,clade1,449.9927492478891,510.8213648301164,0.6607486464762274,0.6317760662102463,876.4360021007963,13.517687936949052,-4.384811141194456
30,3,R4,clade1,541.8153758695719,580.5061759800789,0.6036523460238142,0.5870374181013975,825.2051437021836,7.140956464812609,-2.752400124319443
30,3,R5,clade1,808.4343035624199,744.4068950439286,0.452538505273275,0.47304923512199865,668.2618866709481,-7.919927226782719,4.532372297543574
30,4,R1,clade2,346.71416806732066,424.8053251490461,0.6796970113789209,0.6339614406016761,735.7426942927312,22.52320910824812,-6.728817401221132
30,4,R2,clade2,1452.3878180484323,1280.9695725392676,0.2056417054007328,0.2269160450446374,375.99092227947426,-11.802511930973003,10.345342936369551
30,4,R3,clade2,438.975100933201,500.97884373243215,0.6069902814277309,0.5750675411946758,677.9822672660273,14.124660525715393,-5.2591847365279225
30,4,R4,clade2,642.4436810478336,833.8329348675558,0.5497103548561977,0.48469142940198473,784.2906175893598,29.790822054248235,-11.827851682223024
30,4,R5,clade2,1324.447128165871,1208.5184791296465,0.23855379705883425,0.25558858904657406,414.9365906708047,-8.752984288377409,7.140859712888381
30,5,R1,clade2,474.8855926811612,493.9569234294357,0.5357456995754805,0.5259398768011803,548.0141246653885,4.015984279623952,-1.8303129231032944
30,5,R2,clade2,551.8425111514144,654.4348354675949,0.5528614675275768,0.5104309063309831,682.3220062746224,18.59087008395248,-7.6747184762839815
30,5,R3,clade2,301.6619317716822,343.04417517897565,0.6880837118854638,0.6598494501629129,665.4627207918654,13.71808605887146,-4.1033178427061445
30,5,R4,clade2,437.1404643471995,507.311382631867,0.592937502876459,0.5565697205863873,636.7498287557047,16.052258714931988,-6.133493346877916
30,5,R5,clade2,409.3234444846121,501.41987034405025,0.63122343386813,0.5828613783688456,700.6262705367133,22.499670395229554,-7.661638162405071
30,6,R1,clade2,400.4122766168483,403.25229032181676,0.5624188907216074,0.5606787446375389,514.6461391295746,0.7092723851936267,-0.3094039181073538
30,6,R2,clade2,346.3823136842785,369.9039827472849,0.6197384800442497,0.6041382452016686,564.5231960937969,6.790666882734087,-2.517228693217055
30,6,R3,clade2,560.606271791778,526.1457371409837,0.4471361562277346,0.4628664918971567,453.39795023635287,-6.147011973421835,3.5180191649297754
30,6,R4,clade2,671.6825484877213,605.9013450678624,0.37837698340572334,0.4029053044135865,408.8478221020114,-9.793495985263256,6.482508736944537
30,6,R5,clade2,432.1002047158283,410.9830106751465,0.5054263979526263,0.5179453096221861,441.58210045993144,-4.887105770887001,2.4769010325284224
30,7,R1,clade3,357.28366687987875,400.4675698139477,0.7058405822382438,0.6816065737535082,857.3083036863934,12.086727420592581,-3.433354371307007
30,7,R2,clade3,169.09237226136003,233.29339251954326,0.8647772198603539,0.8225465233372995,1081.380159709484,37.96801677070923,-4.883419168913116
30,7,R3,clade3,268.242905761189,327.47875121892196,0.7805543173359115,0.7444769654458351,954.1229321295284,22.082912235699315,-4.622016826863639
30,7,R4,clade3,320.33688197865587,398.7989577452283,0.7494697001832715,0.7061382856625062,958.2984057010912,24.49361287464875,-5.7816099183421565
30,7,R5,clade3,440.3311013112047,493.04365636138255,0.6598984350585698,0.6340824289577995,854.3736184010827,11.97111784591458,-3.912118097155204
30,8,R1,clade3,338.24503459954457,374.5571495380559,0.7170051658856301,0.6958642807434731,856.9889196105376,10.735446562135653,-2.948498302106972
30,8,R2,clade3,184.2837708228,234.82650888895438,0.841183479314575,0.8060726150793016,976.0726582657028,27.42658121249011,-4.173984047319013
30,8,R3,clade3,200.29530010637507,263.0965670835256,0.8335427006798568,0.7921966988814059,1002.9880700097772,31.35433879067424,-4.960273992529496
30,8,R4,clade3,223.8815055397142,239.54352579397656,0.7848079308442397,0.7731685466905277,816.4984044543869,6.995673991250739,-1.4830869689595572
30,8,R5,clade3,255.94356525411837,322.03871427729837,0.7895745410653427,0.7488800239058764,960.3710696285158,25.824110466522644,-5.153980408810899
30,9,R1,clade3,389.1535161019307,388.5390989326187,0.6558336253071647,0.6561901918220252,741.559838592426,-0.15788555001802207,0.05436844057720158
30,9,R2,clade3,199.74790541593785,235.6750394742555,0.8199202512088802,0.7941965639738265,909.4712419720996,17.98623819534231,-3.1373401494995456
30,9,R3,clade3,200.2232901006425,228.76552239150362,0.8143490460075155,0.7933530244601368,878.2699026073668,14.255200919190948,-2.578258260424715
30,9,R4,clade3,221.28971626378788,267.0126292371771,0.8066349911673479,0.7756455426521888,923.1247649276016,20.662014369834235,-3.8418180285375136
30,9,R5,clade3,258.4289071217083,315.69924533592376,0.7840013673410395,0.7481875876390409,938.0087922304948,22.160964441661225,-4.568076178675806
30,10,R1,clade4,394.01670539814506,420.83942177726595,0.6711740312701712,0.6564788492853799,804.236300348729,6.8075074004837255,-2.18947416022357
30,10,R2,clade4,371.3568498014581,411.1363374543346,0.6936964336962674,0.6716586256463782,841.0248873188285,10.711930498695299,-3.1768662745552456
30,10,R3,clade4,229.83452492953103,292.0279275999446,0.8150672901257545,0.7762228209377252,1012.9663029273622,27.060078414886757,-4.765799052252007
30,10,R4,clade4,348.2196913912511,400.73796432605104,0.7163978645591452,0.6870124894753289,879.6261104393642,15.081936557054632,-4.1018233774188335
30,10,R5,clade4,485.505052932532,552.2016430698071,0.642085496340661,0.6119944916939267,870.9782635262864,13.7375686894331,-4.686448271799836
30,11,R1,clade4,482.9396085317976,509.26669562465145,0.6214070046865248,0.6088413052583393,792.6772531376143,5.451424283233219,-2.0221367531130907
30,11,R2,clade4,314.6111381049444,364.1949965437901,0.7378058768825786,0.7085275716982083,885.3056806410211,15.760363329001436,-3.9682938428301395
30,11,R3,clade4,255.22676460321688,318.8060809758861,0.7858357499591966,0.7460346030248118,936.5069843982626,24.910912643316042,-5.06481754443614
30,11,R4,clade4,279.72687056384444,349.01401537318566,0.7747354693380415,0.7337920333854728,962.0437257295172,24.769570642133655,-5.2848278635741375
30,11,R5,clade4,289.5245276480996,367.88796131052254,0.7718321903126204,0.7269390030459555,979.3859643480628,27.066250413736693,-5.816444018547806
30,12,R1,clade4,509.2525357772857,608.4579106977367,0.6492327233309687,0.6077071694905872,942.5719919074736,19.480585358113366,-6.396096861435064
30,12,R2,clade4,289.1615133021315,408.86049632105846,0.7950621129398576,0.7328879684651767,1121.8099642035004,41.395198708155554,-7.82003612834512
30,12,R3,clade4,417.90751478975056,494.0293568689927,0.6849785196247975,0.6478066278773443,908.6925452823656,18.21499719083517,-5.42672371212668
30,12,R4,clade4,314.53575104773876,432.5415025562774,0.7733245729595098,0.7127134209158702,1073.0683450572817,37.51743676687116,-7.8377377575991165
30,12,R5,clade4,486.58284596425534,573.9256442407573,0.6514001238216842,0.6130394722980154,909.2376325127894,17.950241978509496,-5.888953673912689
30,13,R1,glab,69.5267924064458,77.73862357091906,0.9002181062274551,0.8897323694601597,627.2608689395466,11.811031230187963,-1.164799585206977
30,13,R2,glab,48.58083780055858,61.6752450330462,0.9358279738432719,0.9199163345362664,708.4598964581512,26.953852229236496,-1.7002739554428214
30,13,R3,glab,72.48235493767696,78.09755501286357,0.8927196304268331,0.8853613932627424,603.1524813894187,7.746989015484895,-0.8242495082775858
30,13,R4,glab,92.40976174282432,95.60166196604617,0.8612693114504522,0.8571619127282308,573.6992492408565,3.454072560109922,-0.4769006241850282
30,13,R5,glab,90.90722269222606,90.85358515418761,0.8581960325133842,0.8582678419745864,550.1694996555201,-0.05900250436650101,0.008367489300997732
30,14,R1,glab,13.849064240396498,23.00216488832393,0.9822911743487466,0.9709273553535409,768.1939979666256,66.09183471926316,-1.156868685371204
30,14,R2,glab,78.59453788665282,66.29478235864943,0.8522824489416427,0.8724511216796198,453.4650401631032,-15.649631461338709,2.3664306079542508
30,14,R3,glab,247.7544715107996,148.460355981776,0.4617915948136897,0.5887954601460208,212.57737972633413,-40.077628033726675,27.50242030359409
30,14,R5,glab,24.431499493677663,38.16999333506454,0.9714939610455036,0.9561668759211482,832.6324907954358,56.23270829095897,-1.5776819763100303
30,15,R1,glab,36.67400320660636,48.0619183535886,0.9507069369819399,0.9363744594761448,707.3252729830201,31.051737337828598,-1.5075600006973833
30,15,R2,glab,43.758545420430856,54.29289158529253,0.9393991393195681,0.9258913730235124,678.3194074189515,24.073803330636288,-1.437915549490465
30,15,R3,glab,43.73531578766638,51.81404154283686,0.9381190986569938,0.9275170659655474,663.0306627044916,18.47185874772792,-1.130137176252377
30,15,R4,glab,19.76760040417045,31.323380135510043,0.9761963297348326,0.9627987988425502,810.6757801318558,58.45818154489617,-1.3724217643721004
30,15,R5,glab,99.28972371085406,113.34002511599658,0.8661940634289471,0.8500977802852713,642.7530156120743,14.150811262260143,-1.858276779219259
30,16,R1,para,3165.0160713656646,2938.177446084151,0.4159966267319581,0.4341691574411368,2254.5006921325607,-7.167060772100142,4.368432227910346
30,16,R2,para,3061.707842305731,2951.043092818701,0.472164670975598,0.4813480655457769,2738.790294044265,-3.614477774720981,1.9449558882082219
30,16,R3,para,2548.976475630301,2610.977663542282,0.5448900403075592,0.5389241105399849,3051.8160830578813,2.4323954538124637,-1.094886917772775
30,16,R4,para,2875.148977213586,2758.3542340486924,0.4842683363438937,0.49463091880022103,2699.744285750304,-4.062215352683518,2.1398430743092334
30,16,R5,para,954.007056769714,1428.149946467514,0.8385287606685461,0.7762348002186403,4954.209544029469,49.70014491331507,-7.428959312050276
30,17,R1,para,1509.146230136637,1514.2649516269043,0.6596586744587453,0.6588980625976341,2925.067651285485,0.3391799540726881,-0.11530385191027559
30,17,R2,para,1203.7258274158737,1296.0069303140049,0.7264124007285244,0.7114896059729788,3196.05629217296,7.666289182831432,-2.054314428082371
30,17,R3,para,940.5488662650092,1136.8051389371965,0.7971152107932318,0.7647405097712483,3695.327829776788,20.866143133161795,-4.061483281665956
30,17,R4,para,999.722747382756,1136.2115103818696,0.7794351188718978,0.7566501311128596,3532.8335792163352,13.652661536054577,-2.9232693276658672
30,17,R5,para,704.7121343262194,984.3140931041804,0.8605398363614573,0.8154207409093371,4348.430755658587,39.67605283897808,-5.243115256917463
30,18,R1,para,904.9014372553806,909.8728075697691,0.7667782358192446,0.7657970356966606,2975.1028172105503,0.5493825194340385,-0.12796400272573338
30,18,R2,para,772.6044821765317,770.3687310675218,0.7921983396336544,0.7926750014976225,2945.385455028313,-0.28937848026865387,0.060169510603680365
30,18,R3,para,1874.37156182875,1452.0192439301236,0.5360072404877299,0.5985908283598133,2165.2853582469234,-22.533009276269322,11.675884791245839
30,18,R4,para,288.5623896085302,434.5592842871221,0.9365084467811879,0.9073610367483738,4256.331773148083,50.594568085139,-3.1123488670064647
30,18,R5,para,385.29675313030816,509.3663455538283,0.9098307595154475,0.8841588188178255,3887.743044696491,32.20104800145034,-2.8216171446318383
30,19,R1,hae,303.9219431413271,437.92832675871267,0.8001971518558494,0.7354092119995108,1217.18722003766,44.0923686629205,-8.096497182735508
30,19,R2,hae,253.59209673845265,340.6137934607265,0.8134285906386135,0.7644839338675191,1105.630613785473,34.31561860227272,-6.017080950236641
30,19,R3,hae,255.83833792184453,312.9948151641619,0.7924637596562217,0.7573489899643874,976.9022065635668,22.340857006262272,-4.431088395394567
30,19,R4,hae,225.7879364824701,276.0645360262419,0.8153570136170368,0.7831576582722293,997.0472272327077,22.267177036570885,-3.9491112245379156
30,19,R5,hae,437.8302100388985,484.5116928336898,0.6827755563351862,0.6604379027166468,942.3604366236244,10.662005892796644,-3.271595389037829
30,20,R1,hae,414.58915345832634,405.4100350252146,0.6448221788130979,0.6499330804016408,752.6829247161742,-2.214027635924254,0.7926063582289311
30,20,R2,hae,315.9780885667252,325.4004690913245,0.7203935634745611,0.714436741549269,814.1035093151506,2.981972758724871,-0.8268843903270762
30,20,R3,hae,249.39586530655748,266.3820380509414,0.7736865247770791,0.7619419156815035,852.5971338328012,6.81092796927667,-1.5180061587552585
30,20,R4,hae,303.5158721795378,306.21247425556857,0.7228957138328338,0.7211203537356357,791.7969300065623,0.8884550441024874,-0.24559007104705266
30,20,R5,hae,272.14638585918254,286.06970085745326,0.7538698878185837,0.7444949886400676,833.5549175985194,5.116112401902373,-1.2435699223434349
30,21,R1,hae,1010.5612206909371,829.325976876493,0.34032980907658006,0.38599539221420776,521.357660282497,-17.934118201223935,13.418038008933909
30,21,R2,hae,692.4982749103643,641.7539242826765,0.49504632268889753,0.514067649939887,678.9112345677011,-7.32772231587957,3.8423328038622806
30,21,R3,hae,737.2033659708197,677.644348076665,0.4771012231293144,0.49814550246600875,672.6361643158083,-8.079048556122881,4.410862583555031
30,21,R4,hae,599.0521036055859,560.8685108098086,0.5347113413841894,0.5510542369329906,688.4327566265736,-6.374001955081566,3.056395906339837
30,21,R5,hae,1052.3095627690554,915.4694917217421,0.35880198572545985,0.39144028018776245,588.8520430722419,-13.003784807127605,9.096464278566184
30,22,R1,duo,264.96120727035606,310.3320547723596,0.7955837474855195,0.7686774367587308,1031.2234356390263,17.123581210025552,-3.3819583182571833
30,22,R2,duo,775.527635694966,678.8757256064728,0.44931317443942875,0.482422096477436,632.7639734342667,-12.462729326451594,7.36878505272287
30,22,R3,duo,458.2993177704027,478.6398717347577,0.6610349220134483,0.6512375864962323,893.7553555094962,4.438268436294113,-1.4821207157065475
30,22,R4,duo,613.8364135282774,542.5142843304185,0.5177721055223318,0.5485050829586638,659.0812682519578,-11.619077595593518,5.935618606824811
30,22,R5,duo,482.0030025217365,503.7945482690178,0.6474946946048185,0.6373375080428385,885.3608219216418,4.521039419520756,-1.5686903146255315
30,23,R1,duo,338.5213389794541,317.04688955465843,0.6925204297349915,0.7062969515793021,762.4342096694907,-6.343602884691113,1.989330747914897
30,23,R2,duo,289.13570300559155,293.98137271624984,0.749920311499961,0.7467904202783522,867.0385738411525,1.6759153782418101,-0.4173631749416762
30,23,R3,duo,307.7261163510712,324.79359311454766,0.7461333507440575,0.7357734703901129,904.4304124918682,5.546320528740867,-1.3884757119640323
30,23,R4,duo,243.7475363905523,280.1631715104083,0.8018239223289019,0.7787667377418007,986.2068519240988,14.939898740764246,-2.875592002809224
30,23,R5,duo,133.69306476057642,189.13133404923147,0.8963947222594527,0.8594703139555835,1156.7147954970462,41.46682506526154,-4.119213041638348
32,1,R1,clade1,596.0189036313741,616.7292078790645,0.5922436682093457,0.5839696319162283,865.6847099310893,3.474773051913016,-1.39706623088669
32,1,R2,clade1,509.88271999375263,634.872980200405,0.6750524782053292,0.6252476787686551,1059.240556213104,24.51353130935361,-7.377915205804952
32,1,R3,clade1,1101.5063146622126,1102.1552915797656,0.4297920908842652,0.42964775043978887,830.2562881582272,0.05891722170943137,-0.03358378330772238
32,1,R4,clade1,957.1240580650676,1056.4544095186925,0.49591950704827964,0.47126594438106956,941.6283662957352,10.37800174560779,-4.971283104782154
32,1,R5,clade1,811.355197087952,900.379705623132,0.5445894018421372,0.5186718273929792,970.2353068877704,10.972322461814432,-4.759103714007063
32,2,R1,clade1,328.0082743057774,396.4711574796264,0.7763482087011417,0.7417236007867973,1138.5942170083706,20.872303699883577,-4.459932737176353
32,2,R2,clade1,629.36088265381,702.95964739163,0.6032249512987305,0.5764766119073771,956.8297931808836,11.694207054540474,-4.434222976646584
32,2,R3,clade1,994.8336289889688,1209.6807165377863,0.5038634338636524,0.45510072971166454,1010.3272418095964,21.59628316617752,-9.677762043193482
32,2,R4,clade1,1073.6381477107288,1221.6892072025069,0.4703738484746337,0.43835889807254774,953.5241149882784,13.78966086548441,-6.806277709933628
32,2,R5,clade1,820.0984148364105,951.1660322739017,0.5460196006566829,0.5090831422860499,986.3637496594208,15.981937663376167,-6.764676272831693
32,3,R1,clade1,348.9959418525621,435.74708115496867,0.7537572281941162,0.7102813170450188,1068.288063249849,24.857349011541153,-5.767893099116117
32,3,R2,clade1,359.1084911846069,449.29094211852197,0.7432838360005138,0.69826737733476,1039.7457359505638,25.1128706638003,-6.056429117035544
32,3,R3,clade1,477.0540962190059,611.0942169720641,0.6892424315038781,0.6338939743563231,1058.0785749743568,28.09746773278374,-8.030332234013592
32,3,R4,clade1,292.5471869516009,406.71978786723867,0.7926337729965139,0.733289418264622,1118.2282858870058,39.027071873545815,-7.486982860639846
32,3,R5,clade1,1195.2874986154893,1092.3828957943178,0.3859192984501848,0.40746068131543567,751.1789765543474,-8.609192595117632,5.581836138218277
32,4,R1,clade2,488.23631271694785,513.378301589236,0.5745737205139706,0.5622560660764476,659.4039160597068,5.149553242440619,-2.143790082585839
32,4,R2,clade2,636.2482627809113,731.7383191521922,0.522420527447434,0.48747965935064536,695.9871019015208,15.008301312118832,-6.688264771583718
32,4,R3,clade2,1030.007924042099,1084.7445050458193,0.3762113181119693,0.3641403151844964,621.2049849907456,5.31419028204323,-3.208569850596643
32,4,R4,clade2,992.3839445273368,1030.917100061369,0.37436353926265825,0.36548490150906676,593.8150812739505,3.8828878426066415,-2.3716619869228572
32,4,R5,clade2,1434.3208567669735,1412.1018599065803,0.2735716873380519,0.27668524487825213,540.1628352452506,-1.5490952917240453,1.1381139512265381
32,5,R1,clade2,430.1918864595351,489.93430645359564,0.61596477458837,0.5847771668053372,689.9967264429189,13.88738883146743,-5.063212876722445
32,5,R2,clade2,827.8246086138589,801.0065352846374,0.3682164331258761,0.37591024800325157,482.4731769231841,-3.239583971069271,2.0894816703483032
