Group,T_C,tax,lo,hi
para,30,1.019924916388022,1.0001374331375232,1.1137392114146907
para,30.25,1.014537243170247,1.0000437187420357,1.0995005677444971
para,30.5,1.0101607738022125,1.0000305826512392,1.0875279697763052
para,30.75,1.0074017201494403,1.0000087426023736,1.0750539034412792
para,31,1.0055872628489193,1.000010047221001,1.0655057399671914
para,31.25,1.0047201656138167,1.0000097776362051,1.058485336238866
para,31.5,1.0048378330985108,1.0000098488159357,1.0561872210375998
para,31.75,1.0051752978579143,1.000005879393662,1.05972833091754
para,32,1.0064067288658674,1.0000288168638063,1.0719436308863342
para,32.25,1.0082189296040753,1.000014695721193,1.085359667695132
para,32.5,1.011576124585682,1.0000341095056522,1.1042299859263531
para,32.75,1.0168029625843067,1.0000491803575213,1.124369651319327
para,33,1.024462013077635,1.0000834728852595,1.1487977441676587
para,33.25,1.0341450215966512,1.0002039778477934,1.1743474185146066
para,33.5,1.0456594934071333,1.000401430056061,1.2045241147039472
para,33.75,1.059538560593019,1.0007925248994347,1.238085186368826
para,34,1.0757759610822302,1.0023696992643627,1.2754642228828874
para,34.25,1.094651233988066,1.0050197402966639,1.3165611518042626
para,34.5,1.1159742286219105,1.0093131897534622,1.3618603376169713
para,34.75,1.1396851558569918,1.015704148568236,1.4100422287510461
para,35,1.1674077715772038,1.0232881374229343,1.4638566879454038
para,35.25,1.1983220840222382,1.033305993476078,1.5281365536203118
para,35.5,1.2322290649816088,1.045686028258526,1.5983538217401305
para,35.75,1.2698491291999456,1.0593685260089676,1.674473203333057
