"gene","logFC","logCPM","PValue","FDR","is_metab"
"CJI97_000079",0.303170345646464,7.22907773572262,0.00291476956063518,0.00658906432726746,FALSE
"CJI97_002084",0.557405146156091,4.76991786311019,0.0029219638649981,0.00660256156429218,FALSE
"CJI97_002385",1.31234614057523,8.20610480965173,0.00292747807692881,0.00661225270117532,FALSE
"CJI97_000900",-0.359027200752505,6.85447929086502,0.00294236325218906,0.0066430929325574,FALSE
"CJI97_001902",-0.296205477631611,6.48446687869094,0.00294783959928605,0.0066526735582382,FALSE
"CJI97_003840",-0.34740498507492,6.98538004670451,0.00298288588002884,0.00672895159223898,FALSE
"CJI97_000443",0.305005006587774,5.73416175774035,0.00299562050366394,0.00675485509309262,FALSE
"CJI97_002404",0.63294880239675,8.03769489012984,0.00301073840115184,0.00678385807099425,FALSE
"CJI97_002663",-0.343619224283129,4.59869654093155,0.00301099704967221,0.00678385807099425,FALSE
"CJI97_003547",0.340840852449789,7.36723636899198,0.00301287988159063,0.00678526704551879,FALSE
"CJI97_004425",0.420252617481242,5.76879101752928,0.00301550715411839,0.00678835068987185,FALSE
"CJI97_001942",0.416876604906765,6.433283571525,0.00301944318151758,0.00679437673372347,FALSE
"CJI97_001830",-0.459077856992979,5.88305676037779,0.00302694724949704,0.00680842324230347,FALSE
"CJI97_005571",-0.948522768220799,6.66194185508153,0.0030482807916405,0.00685355131320507,FALSE
"CJI97_004028",0.288652603001042,4.93479946104543,0.0030698276371623,0.00689912117039891,FALSE
"CJI97_004573",0.316971105922051,7.75792003604777,0.00307726967317919,0.00691296717588465,FALSE
"CJI97_002348",-0.758300470864165,8.25955570703787,0.00308940321201907,0.00693733655100079,FALSE
"CJI97_005351",0.440915646408364,3.9655427432962,0.00311149993998369,0.00698404895014641,FALSE
"CJI97_003612",0.545831876987089,6.82989643430661,0.00311761027103272,0.00699485447920689,FALSE
"CJI97_002390",0.496317519736498,6.60263745728565,0.00313855967797566,0.00703893101511083,FALSE
"CJI97_001546",-1.10746899266581,4.56207147208145,0.003151724143253,0.00706551868591326,FALSE
"CJI97_001029",0.73799789408628,5.04995430140134,0.0031891807568074,0.00714651966932423,FALSE
"CJI97_001598",0.318226816849021,6.73979152068462,0.00319486493706675,0.00715628526376595,FALSE
"CJI97_004277",0.53616916809584,6.91111155964528,0.0032116718823437,0.00719094667100689,FALSE
"CJI97_001688",-0.349407589413403,6.80699319770467,0.00321588803691793,0.00719740018548699,FALSE
"CJI97_003279",-0.640565344708537,5.98651443715106,0.00325211293729804,0.00727545663750424,FALSE
"CJI97_004729",0.713978288443542,7.11015713429864,0.00326650309474014,0.0073046210937496,FALSE
"CJI97_002257",-0.622767077037499,6.24672668922715,0.00327330503704415,0.00731679949456927,FALSE
"CJI97_005007",0.448461484882609,5.39235683035499,0.00327554769428317,0.0073187806866882,FALSE
"CJI97_003400",-0.476268753234328,3.00791980362377,0.00328121865176722,0.00732841715436089,FALSE
"CJI97_002753",0.327497608590838,3.71422227987721,0.00330782539325394,0.00738478519735138,FALSE
"CJI97_002671",0.335652102625797,7.01638909499069,0.00331131350587449,0.00738901934764507,TRUE
"CJI97_000452",0.411561006684166,2.61850481851962,0.00331246067493577,0.00738901934764507,FALSE
"CJI97_003532",0.767217226109754,4.779764871628,0.00332121859679607,0.00740549402822792,FALSE
"CJI97_003784",0.436367317293758,5.21894656098892,0.00334540390632022,0.00745634013981987,FALSE
"CJI97_002522",1.06281372661431,7.11307025685608,0.00334843269748146,0.00746000942841039,TRUE
"CJI97_003028",0.574274198215428,6.83829373020962,0.00338208250390097,0.00753186842387521,FALSE
"CJI97_005165",1.78079084353632,6.80257295936123,0.0033934318821667,0.0075540257574965,FALSE
"CJI97_004367",1.54377567840832,7.31532513693795,0.00339586553175527,0.00755632594200059,FALSE
"CJI97_002089",0.466533789177862,5.99930969757646,0.00339792816806884,0.00755779900861478,FALSE
"CJI97_000990",0.388787131892737,7.15749948795514,0.00340597614883101,0.00757257820316939,FALSE
"CJI97_002533",0.430011901760345,4.69962858978686,0.00341992589983727,0.00760046134906175,FALSE
"CJI97_002037",-0.471176615404665,8.79398485261212,0.00343783516207007,0.00763711755229727,FALSE
"CJI97_001052",0.472488888991025,7.14726770480402,0.00345496476297297,0.00767201228847825,FALSE
"CJI97_000639",0.301295846941861,5.88992141740393,0.00346929915034671,0.00770067388534382,FALSE
"CJI97_001799",-0.623443376260433,4.01593610977077,0.00349030384630102,0.00774411165898039,FALSE
"CJI97_000244",0.50719696042073,7.00520962440659,0.00353457858353511,0.00783912290865412,FALSE
"CJI97_000146",0.357867004490154,7.80181168448226,0.00353940126942396,0.00784659377560053,FALSE
"CJI97_001103",-0.389826447758989,5.58457021936174,0.00354620290506804,0.00785844389147727,FALSE
"CJI97_002801",-0.503233536798172,2.06973713799169,0.00355778517017854,0.00788087388271076,FALSE
"CJI97_004270",-0.459146730447702,5.0059528099937,0.00362714527215234,0.00803121702442922,FALSE
"CJI97_004578",0.289422141576,6.58045522482146,0.00365386499686945,0.00808706133023279,FALSE
"CJI97_001122",1.63255565342677,7.51734324864206,0.0036614341172772,0.00810049138861327,FALSE
"CJI97_001869",-1.20610165254967,4.85747575184186,0.00366690781534417,0.00810821882689628,FALSE
"CJI97_003037",-0.70551367280721,7.40920038633044,0.00366793220097365,0.00810821882689628,FALSE
"CJI97_003823",-1.09914311018906,6.32359596652899,0.0036798957210717,0.0081313338701486,FALSE
"CJI97_003453",0.723548347617521,6.35195278567715,0.0036926778056003,0.00815623800205454,FALSE
"CJI97_003646",0.337771787668601,6.99169713001246,0.00369442168586865,0.00815675098893096,TRUE
"CJI97_003362",0.289397781752769,7.7021678372621,0.00371728167136664,0.00820386580723697,FALSE
"CJI97_000596",-0.829006144318091,6.29041391543358,0.00372732813378239,0.00822267482006942,FALSE
"CJI97_000466",-0.33873877146906,6.33118906588783,0.00374210432268659,0.00825189821218506,FALSE
"CJI97_001893",0.472110582664743,9.40642724540966,0.00375296936449942,0.00827247658939496,TRUE
"CJI97_001037",0.491546366442592,3.01174897591891,0.00375473197458289,0.00827298233354402,TRUE
"CJI97_003064",-0.507221056214302,4.98736502978188,0.00375918727365652,0.00827941817495943,FALSE
"CJI97_001773",0.52042442028073,4.50928693990223,0.00377681537065665,0.00831173669565819,FALSE
"CJI97_002624",-0.645962046162796,3.32089364839147,0.0037769418787535,0.00831173669565819,FALSE
"CJI97_002934",0.60045235798687,8.66565433330081,0.00378418510498649,0.00832427585566427,FALSE
"CJI97_000793",-0.302971750362871,5.83113386775112,0.00378572515748705,0.00832427585566427,FALSE
"CJI97_002550",1.01632937327188,8.47403173788346,0.00379164722962962,0.00833065982264365,TRUE
"CJI97_002496",0.255497348721054,5.04315424870468,0.00379171618317509,0.00833065982264365,FALSE
"CJI97_003148",-0.619452281587174,6.99940441152784,0.00379644578299884,0.00833765626579638,FALSE
"CJI97_000838",-0.529472271506403,1.40980802065158,0.00380099376498098,0.00834424831401031,TRUE
"CJI97_001455",0.36527527273911,6.8519074847111,0.00380343106394441,0.00834620334324687,TRUE
"CJI97_003762",-1.00730168447464,5.15667835122349,0.00380701892339215,0.00835068053277399,FALSE
"CJI97_003929",-0.511309307665299,5.79782919806976,0.00381060436445075,0.00835514878121748,FALSE
"CJI97_004668",0.308366791605279,5.66000898268832,0.00381939443630418,0.00837102046234662,FALSE
"CJI97_002227",1.15592482946118,7.02891309943013,0.00383717808027699,0.0084065825908139,FALSE
"CJI97_000394",-0.357637027353251,3.42012393233144,0.00384464954427157,0.00841953284938693,FALSE
"CJI97_002793",-0.52383697791381,7.90857764735423,0.00386215811130541,0.00845444428746612,FALSE
"CJI97_004891",0.621369630029694,9.83711434581118,0.00388334997544191,0.00849738705088588,TRUE
"CJI97_005006",-0.282711610701555,5.61835211555358,0.00389020729391756,0.00850592329897298,FALSE
"CJI97_003494",0.46447864178654,6.80630598391361,0.00389040376239165,0.00850592329897298,FALSE
"CJI97_001389",-0.256134144116587,5.86334372425001,0.00391160382069993,0.00854881094228304,TRUE
"CJI97_004432",-0.372122265139388,7.51100327101667,0.00391991921417441,0.00856351582173487,FALSE
"CJI97_004106",-0.54511979659601,6.58391733772955,0.00395363256270903,0.00863367110820636,FALSE
"CJI97_005575",-0.550049062965681,3.09468044920373,0.00396050678284655,0.00864518389977346,FALSE
"CJI97_002570",0.416121659697384,7.1248752448441,0.00397357237447368,0.00867019673783259,FALSE
"CJI97_002251",0.444769767441762,7.41358472976346,0.00402292137411499,0.00877432648937933,FALSE
"CJI97_004161",-0.274235086641503,4.65341137964748,0.00403748905677876,0.0088025417981326,FALSE
"CJI97_002185",0.385421443037585,5.1948838129406,0.00404565746006667,0.00881410376254209,FALSE
"CJI97_002472",0.597049473938137,6.70445842397616,0.00404605912153758,0.00881410376254209,TRUE
"CJI97_000402",0.404158249876752,5.70867751356724,0.00405181645188105,0.00882308376688869,FALSE
"CJI97_000325",1.09023233530085,6.97700301261784,0.00405458673542664,0.00882537129937938,FALSE
"CJI97_004520",0.27831155663512,6.68883315581815,0.00405613803233152,0.00882537129937938,FALSE
"CJI97_003145",0.334247252068164,7.66287943441433,0.00408157180862238,0.00887713078570188,FALSE
"CJI97_004953",-0.547777211562144,8.72116140177108,0.00408339258077972,0.00887751263734382,FALSE
"CJI97_001566",-0.861508395120117,8.37966400955778,0.00409249645578248,0.00889372165743144,FALSE
"CJI97_000708",0.310920563896237,5.3146564767096,0.00413308468344145,0.00897831117224238,FALSE
"CJI97_001698",0.336944910358523,6.74554562554077,0.00417117856783761,0.0090574163187331,FALSE
"CJI97_002178",-0.512472550664794,5.67512972730884,0.00418251248627868,0.0090783738439098,FALSE
"CJI97_000206",-0.806057292236235,9.82768626536308,0.00420094817671409,0.00911472310476446,FALSE
"CJI97_002412",-0.581700009075759,5.0286690256426,0.00422527168752863,0.0091638127113764,FALSE
"CJI97_001034",-0.859133306050027,7.70548781155704,0.00424521669412796,0.00920277129954275,FALSE
"CJI97_004352",-0.408005340667921,3.0254118262448,0.00424664576276157,0.00920277129954275,FALSE
"CJI97_002883",-0.288161874955504,4.79115633637977,0.00427132790265997,0.00925254330098483,FALSE
"CJI97_000812",-0.354873522246467,4.23670623103157,0.00430566515098161,0.0093224321602969,FALSE
"CJI97_001257",0.562767407990121,7.04570985348034,0.00430704658554858,0.0093224321602969,FALSE
"CJI97_001690",-0.636285169791174,4.02750563570058,0.00431404258450048,0.00933383070808524,FALSE
"CJI97_000327",0.336148789334936,2.83031828534626,0.004323463438158,0.00935046441374773,FALSE
"CJI97_004443",0.338569791745066,7.20741058755115,0.00433718303683214,0.00937544417355739,TRUE
"CJI97_001225",0.356887317489345,3.27358040338839,0.00433848852879407,0.00937544417355739,FALSE
"CJI97_003944",-0.565694185675604,6.35109518401992,0.00434198212901272,0.00937923761735494,FALSE
"CJI97_001574",0.374642825318406,3.47387566403692,0.00434576492432243,0.00938365247364699,FALSE
"CJI97_002406",-0.569183031298793,8.08916305912166,0.00434784947281833,0.00938439830213109,FALSE
"CJI97_002313",0.648812934509427,8.05535868050036,0.00439124938167203,0.00947428295222002,TRUE
"CJI97_004857",-0.975001878255486,6.94189926926899,0.00440331427629917,0.0094965163209074,FALSE
"CJI97_002059",0.547467777717438,6.05580971302763,0.0044163230202364,0.00952076668685403,FALSE
"CJI97_000226",-0.253652412558619,4.51475686947791,0.00442868702466642,0.0095436083007588,FALSE
"CJI97_001583",0.302321391144977,6.18700943207648,0.00444339974523578,0.00957149102806079,FALSE
"CJI97_002710",0.838587678461216,6.98411423600893,0.00445271013386028,0.00958771902725861,FALSE
"CJI97_001439",-0.354879805790206,4.91118638689689,0.00445584665735328,0.00959064561750232,FALSE
"CJI97_002160",-0.61852068911077,7.85893735592647,0.00447499473847226,0.00962801898277364,TRUE
"CJI97_002306",-1.02786477975023,7.74659349594139,0.00448526286763547,0.00964626482015185,TRUE
"CJI97_004750",-0.875931589039034,7.54103609871824,0.0045368721824014,0.00975337143276413,FALSE
"CJI97_001726",0.643929613419441,6.49099753240713,0.00456294942323691,0.00980552572193802,FALSE
"CJI97_004021",0.760822217109709,5.1632116425124,0.00457766893410174,0.00982961811915737,FALSE
"CJI97_001183",-0.944477603579875,6.61889696860761,0.00457780399063056,0.00982961811915737,TRUE
"CJI97_000592",-0.292866319864741,6.81802514912631,0.00458642730615159,0.00984421708193873,FALSE
"CJI97_004223",0.541103186622484,6.9321398638003,0.0046034495510566,0.00987682456361885,FALSE
"CJI97_003188",0.294582657179653,4.8915048010139,0.00461392367041733,0.00989536253003653,TRUE
"CJI97_005501",0.351002846134759,5.8123517001953,0.00463788235122197,0.0099427942658696,FALSE
"CJI97_004972",-0.307942874933994,5.23372489519104,0.00464865965830017,0.00996194103105152,TRUE
"CJI97_005279",-0.37593126561068,4.76267868808587,0.00467778745094085,0.0100203815344489,FALSE
"CJI97_001028",0.411463384222226,5.96050001350808,0.00468339585087842,0.0100284142902143,FALSE
"CJI97_004046",-0.412734395854738,5.12040934376714,0.00468640928886344,0.0100308863636284,FALSE
"CJI97_004902",0.438349277369387,9.55857617973686,0.00469967281935899,0.0100552872851947,FALSE
"CJI97_003619",-0.575472028928719,5.61284714189663,0.004726776015567,0.0101092680856122,FALSE
"CJI97_005416",0.882213277566126,6.04253269719751,0.00473459970489825,0.010121988909521,FALSE
"CJI97_004127",0.509189700629897,7.98961796006309,0.00475995183122019,0.0101704034948944,FALSE
"CJI97_003124",0.848614939768385,0.4775695933221,0.00476101542403694,0.0101704034948944,FALSE
"CJI97_003029",-0.408789187220859,5.54726009581092,0.00476529731753631,0.0101755220915813,FALSE
"CJI97_002824",-0.46679710664908,9.40977459620748,0.00479353954665058,0.0102317798234678,TRUE
"CJI97_003335",-0.30285790478092,5.12679418242964,0.00480836648971951,0.0102593695446922,FALSE
"CJI97_005392",0.883033226943939,2.50446355536169,0.00485476419485221,0.0103542717768469,FALSE
"CJI97_001737",-0.82037740864365,6.56729872319217,0.00486703206532303,0.0103763354502106,FALSE
"CJI97_003867",-0.856853015099626,6.11658386917307,0.00487576142464319,0.0103868453051382,FALSE
"CJI97_004620",-0.538978047221835,5.72508795649105,0.00487581155632228,0.0103868453051382,FALSE
"CJI97_003166",0.32141975077644,5.3037120625543,0.00488404717017199,0.0104002835557411,FALSE
"CJI97_000834",-0.796003253590567,3.14679424049974,0.00495462951127781,0.010546422423217,TRUE
"CJI97_003496",-0.468336289982675,5.58613514105733,0.00496895358716232,0.0105727419386151,FALSE
"CJI97_005293",0.28848192694332,6.94629107319041,0.00501269064541014,0.0106593645023785,TRUE
"CJI97_005311",0.314093481484629,5.87432814807838,0.00501361510508465,0.0106593645023785,TRUE
"CJI97_001660",0.356253735570187,5.70101798832753,0.00502837664597779,0.0106865381574227,FALSE
"CJI97_001058",0.337074383619479,5.92766299137834,0.00504010170383737,0.0107072396826403,FALSE
"CJI97_005611",-0.410654853644992,4.47398511477276,0.00506843345687349,0.0107631904499368,FALSE
"CJI97_000458",-0.3625657459123,5.94582695883316,0.00507861354926951,0.0107805659763408,FALSE
"CJI97_002095",-0.294171049817354,7.68763968381626,0.00508599196141679,0.010791982942904,FALSE
"CJI97_000552",0.266544259833715,5.130180837373,0.00510463828367879,0.0108272909507589,FALSE
"CJI97_002816",-0.806251908393892,8.04994944980951,0.00511883503569411,0.0108513578335986,FALSE
"CJI97_000646",-0.695905252860233,5.20314379962529,0.00512000686514865,0.0108513578335986,FALSE
"CJI97_004247",-0.564268144557879,1.8057493238125,0.00515200465468121,0.0109148869715979,FALSE
"CJI97_004378",0.752247595620767,6.46857287749619,0.0051615290235325,0.0109307733952046,FALSE
"CJI97_002292",0.265270571143377,5.84777752495265,0.00518491179419138,0.0109759843238355,TRUE
"CJI97_001430",-0.553901560277214,8.12082845158241,0.00520808095374779,0.0110207077750679,TRUE
"CJI97_004763",-0.755966423858167,6.40255302769511,0.00522918640142514,0.0110610308985065,FALSE
"CJI97_002005",1.18803076560668,6.91551909249401,0.00524742575461967,0.0110952622930751,FALSE
"CJI97_001710",0.267935763651418,6.03489352851456,0.00526501967850243,0.0111281026969053,FALSE
"CJI97_001143",-0.498586661459127,7.84778818923429,0.00532542137400999,0.0112500499754894,FALSE
"CJI97_004063",-0.347364053844464,8.03889214738107,0.00532688615407253,0.0112500499754894,FALSE
"CJI97_003075",0.282072541709293,4.76049213872577,0.00536668294581079,0.0113296639967117,FALSE
"CJI97_003580",-0.66412506932948,4.60142941149093,0.00539234683793667,0.0113793912935105,FALSE
"CJI97_001720",0.691714134008485,10.7821535014502,0.00541287866502631,0.0114182538219242,FALSE
"CJI97_000019",0.252277117811288,5.32156350136174,0.00542149603077384,0.0114319627128002,TRUE
"CJI97_003742",0.322059988593773,7.91572181552929,0.00543078144079983,0.0114470690056859,TRUE
"CJI97_005343",0.563449632968561,7.6089921894943,0.00545676777541853,0.0114942963474597,FALSE
"CJI97_003113",-0.382610050149286,8.63991584859145,0.00545744759862709,0.0114942963474597,FALSE
"CJI97_003873",-0.25274326102127,5.24172901163881,0.00546557233279066,0.0115069170143341,TRUE
"CJI97_004415",-0.708706187205008,10.1493262998752,0.00550606629507638,0.0115876496599969,TRUE
"CJI97_005518",-0.469955958086101,5.27286819909795,0.00554400348405717,0.0116629406627573,FALSE
"CJI97_001499",0.329574067000616,5.98177505281778,0.00555057658848665,0.0116722179545885,FALSE
"CJI97_002790",-0.831395787164524,7.05952211702749,0.00557165109265522,0.0117119708983123,FALSE
"CJI97_004338",-0.252832865645522,5.90099999627066,0.00558489902689283,0.0117352473322094,FALSE
"CJI97_000503",-0.341967099810658,3.5431072299361,0.00561459566107076,0.0117930549580139,FALSE
"CJI97_004334",-0.536965119682353,3.31672525865126,0.00567127472392152,0.0119074701985527,FALSE
"CJI97_005393",0.860988543687045,6.95721551494034,0.00568676072513993,0.0119353406740004,FALSE
"CJI97_001124",-0.481140465925416,4.44909098709014,0.00570570705240663,0.0119704491659355,FALSE
"CJI97_002498",-0.290535060562814,6.28681226019321,0.0057268086528658,0.0120100503268029,FALSE
"CJI97_004766",-0.347755718346969,5.95269404325694,0.00575153781146809,0.0120572253421452,FALSE
"CJI97_002195",0.342902667000796,5.23513075756423,0.00576410164839647,0.0120788708717465,FALSE
"CJI97_002032",0.664119521988745,6.18782482684962,0.00577771555784538,0.0121026992042444,FALSE
"CJI97_000377",-0.434731970426038,5.07138644236657,0.00578172122640629,0.0121063902746171,FALSE
"CJI97_001293",0.457077015331659,9.33192677526364,0.00578436733743748,0.0121072327978327,FALSE
"CJI97_001066",-0.922970824555445,6.57390908363556,0.00580490284986107,0.0121455043729548,FALSE
"CJI97_003089",0.389143025907259,4.44401978212934,0.00583805387752409,0.012210131288031,FALSE
"CJI97_000011",-0.592803370662759,4.34606894243376,0.00587216727424291,0.0122767201130627,FALSE
"CJI97_004722",0.310556356358781,7.00003520579759,0.00587486498340694,0.0122776031953772,FALSE
"CJI97_003238",0.594259123094563,6.89055560379175,0.00588913938880342,0.0123022678628754,FALSE
"CJI97_004609",-0.712585153454471,7.34625248340021,0.00589128621136882,0.0123022678628754,FALSE
"CJI97_004828",0.376541543549366,6.59486482590569,0.00589407827745359,0.0123022678628754,FALSE
"CJI97_003218",-0.332214652116126,8.75978331639405,0.00589578663702666,0.0123022678628754,FALSE
"CJI97_004092",-0.947335831738824,6.5856266322886,0.0059000337271954,0.0123063710830871,FALSE
"CJI97_000240",0.296897917170978,4.84572724355923,0.00590454832137418,0.0123110288802686,FALSE
"CJI97_005473",0.350589716898258,7.24826626316372,0.00592638029614774,0.0123517760054126,FALSE
"CJI97_000936",0.57108319691609,4.54111981576918,0.00595065226850885,0.0123975751509165,FALSE
"CJI97_005545",-0.230715458045587,4.72262486265406,0.00595336655576962,0.0123984430470602,FALSE
"CJI97_002826",-0.323540474303803,5.68232993710449,0.00602490876835547,0.0125425955686906,TRUE
"CJI97_003065",-0.397919033804078,6.88430512626068,0.00603622459252882,0.0125613065566084,TRUE
"CJI97_003513",0.628620472669138,6.0985293212514,0.0060418106725709,0.0125680841901282,FALSE
"CJI97_003666",0.396046560087333,5.69740108015849,0.00604545683037792,0.012570822757888,FALSE
"CJI97_001693",-0.668606596264305,6.10458652563462,0.00605200032823539,0.0125795815759469,FALSE
"CJI97_003485",-0.336712855427799,4.66773081072653,0.00605959656082055,0.0125905210019976,FALSE
"CJI97_001808",-0.27927571080661,4.59665976861265,0.00606590258672763,0.0125969290948841,FALSE
"CJI97_001597",0.567638365242512,9.72616546251203,0.00606734965114968,0.0125969290948841,TRUE
"CJI97_002344",1.35927569009638,6.67343251691553,0.00607169900569414,0.0126011107056637,TRUE
"CJI97_003334",-0.250346713659512,5.14699774195815,0.00609706064221476,0.0126488809017266,FALSE
"CJI97_002836",1.17978297169628,5.44430022422012,0.00614312087851783,0.0127395389164036,TRUE
"CJI97_000976",-0.32267983161,6.73726265365909,0.00615818729271989,0.0127658773075361,FALSE
"CJI97_002341",0.737255290155655,10.0167953866537,0.00616273297464787,0.0127703944436252,FALSE
"CJI97_004963",0.398613482024805,8.96419657851899,0.00616519180300063,0.0127705854007644,FALSE
"CJI97_002272",-0.521302289846726,4.28388592614071,0.00618026088051551,0.0127948540628625,FALSE
"CJI97_000885",0.311281913858977,5.77367730972264,0.00618165021161647,0.0127948540628625,FALSE
"CJI97_002457",-0.602276474999888,5.13083111148663,0.00619480652087485,0.012817168706534,FALSE
"CJI97_003110",0.534973829115549,9.23926118681889,0.00620346460922853,0.0128290297991424,FALSE
"CJI97_002743",-0.525119346455249,12.6898564402981,0.0062052942505118,0.0128290297991424,TRUE
"CJI97_000376",-0.269855908977504,8.1733132170165,0.00624391736629626,0.0129039364643947,FALSE
"CJI97_004641",0.268885813084028,5.26293686826166,0.00626607378386757,0.0129424437210082,FALSE
"CJI97_000097",-0.379660379785987,6.9269599087058,0.00626836207377297,0.0129424437210082,FALSE
"CJI97_005385",0.25494628725209,5.60713846298415,0.00626974571658923,0.0129424437210082,FALSE
"CJI97_002633",0.357921001634367,5.09162447691076,0.00628435343516919,0.012967637145764,FALSE
"CJI97_005009",0.420713819788774,6.89235503200136,0.00630057582826327,0.0129961418842923,FALSE
"CJI97_003676",0.319716532098093,4.86985127470063,0.00633887425908296,0.0130701434856751,FALSE
"CJI97_001996",-0.296347914232964,4.34746053582489,0.00634555744509145,0.0130789258875911,FALSE
"CJI97_004447",0.366671891706659,6.46217089216289,0.00637288695131406,0.0131302397820888,FALSE
"CJI97_003105",-0.370482880194112,4.88192956257789,0.00638826981829453,0.0131569099005791,FALSE
"CJI97_003407",0.477445907623914,2.64119103013234,0.00644037996141486,0.0132591721754272,FALSE
"CJI97_002861",-0.526047187641334,5.7955187949358,0.00644672019355711,0.0132671632968856,FALSE
"CJI97_004739",0.375883989313621,7.458069901496,0.0064777852260454,0.0133260118489291,FALSE
"CJI97_002119",0.383231965847379,7.21099227855636,0.00662019054061782,0.0136137759745327,TRUE
"CJI97_005552",0.347444401360951,6.28055559472191,0.00663294888029078,0.0136348160602092,FALSE
"CJI97_002622",-0.897222284508157,9.30127398392216,0.00663859954907141,0.0136412350216258,FALSE
"CJI97_003627",0.340813298484156,5.53984128524553,0.00667677278467922,0.0137144522063681,FALSE
"CJI97_000266",1.28440429392782,2.25266828089223,0.00670691758008677,0.0137711290951858,FALSE
"CJI97_003056",0.503808250036027,7.00163349422176,0.00674201188453174,0.013837921692253,FALSE
"CJI97_002070",0.458290957400767,7.02764787356377,0.00675009211965316,0.0138478923284945,FALSE
"CJI97_003671",-0.309271481030083,7.09116079222316,0.00675347615547209,0.0138478923284945,FALSE
"CJI97_004483",0.430814536477715,5.08304500384551,0.00675456868209739,0.0138478923284945,TRUE
"CJI97_001346",0.382446589907227,4.52101763057873,0.00675885182070626,0.0138514107195332,FALSE
"CJI97_000393",-0.491259345129324,4.81301888967868,0.0067781427321929,0.0138822832883596,FALSE
"CJI97_002864",-0.882079034004528,6.48234429385922,0.00677906161320006,0.0138822832883596,FALSE
"CJI97_001192",0.595206257868318,5.20869371685258,0.00679001104889933,0.0138994308117833,FALSE
"CJI97_002458",-0.737663931946454,6.29679126808376,0.00681136561607789,0.0139378569830703,TRUE
"CJI97_000632",0.270982039233803,6.12270321883144,0.00685585046223934,0.0140235667529354,FALSE
"CJI97_003082",-0.79214163253081,6.09553968533834,0.00686758269226414,0.0140422418368539,FALSE
"CJI97_004815",0.601057648410533,6.78574304806181,0.00689502747209352,0.0140912918085827,FALSE
"CJI97_001171",0.518689669821561,9.52507882969304,0.00689679423025702,0.0140912918085827,FALSE
"CJI97_005252",-0.360529654055801,5.60117054084796,0.006907434893313,0.0141076906450859,FALSE
"CJI97_001418",-0.251168629927073,6.34512318436793,0.00691760409779382,0.0141231145333695,FALSE
"CJI97_005593",-0.648723397830963,5.18687695465043,0.00692630559788061,0.0141355313941618,FALSE
"CJI97_004490",0.368014256261311,5.92823804014617,0.00694962020428442,0.0141725576548896,FALSE
"CJI97_002775",0.248789949279763,4.98174764717855,0.00694970117769421,0.0141725576548896,FALSE
"CJI97_001680",-0.56364177415146,0.367458094036963,0.00696802962450714,0.0142045666240425,FALSE
"CJI97_003534",0.359121514283899,6.64273287807058,0.0069790420697617,0.0142216431300733,FALSE
"CJI97_000932",-0.685767195559023,9.94984674349774,0.00700545337067523,0.0142700741367171,FALSE
"CJI97_000739",-0.405007930956567,5.22972210845749,0.00702173741403048,0.0142978472023051,FALSE
"CJI97_004512",0.704078300742087,5.06542625208116,0.00702918128620032,0.0143076055150271,TRUE
"CJI97_003669",-0.862336041907812,6.98943146043138,0.00703619321832559,0.0143164776041044,FALSE
"CJI97_000314",0.69952312000789,5.80136512944175,0.00703945575123644,0.014317717012315,FALSE
"CJI97_003344",0.439442208462379,5.65092915382607,0.00704951950428656,0.0143327834382556,FALSE
"CJI97_002034",0.556556524560431,4.48585672821336,0.00706656766420353,0.0143620335653643,FALSE
"CJI97_005514",0.938808688388725,0.313545221818412,0.00713466230745312,0.0144949690553528,FALSE
"CJI97_004990",0.283517394092745,5.70944972334397,0.0071406330846392,0.0145016394899184,FALSE
"CJI97_001634",0.390255206477675,6.9075446729178,0.00728675040346243,0.0147928160937108,FALSE
"CJI97_004615",0.459417992130444,8.13745230492905,0.00738010485888096,0.0149767001950063,TRUE
"CJI97_000703",0.60511736821747,2.752791609999,0.00740464094361994,0.015018278671133,FALSE
"CJI97_000061",0.446721377722406,8.20444608430155,0.00740616003407799,0.015018278671133,TRUE
"CJI97_003295",0.556402332445656,4.915455201283,0.00742460892902341,0.0150500337269009,FALSE
"CJI97_003249",0.327327352549316,5.79374562682979,0.00743920017290165,0.0150739482286809,TRUE
"CJI97_001530",0.46422591848958,4.90702154830487,0.00745320140541146,0.0150966496935436,FALSE
"CJI97_001539",-0.424445467763609,9.30546273931144,0.00749520180593345,0.0151760258704754,TRUE
"CJI97_004243",0.803452116157989,4.7428795915479,0.00751607406435401,0.0152125790139738,FALSE
"CJI97_003524",-0.474676527388209,6.33050719339284,0.00752861298922121,0.015232244353145,TRUE
"CJI97_001642",0.455930043155529,6.61242212040391,0.00755698259050148,0.0152819616388646,FALSE
"CJI97_002539",-1.04853240108574,8.10004000855225,0.00755885018794098,0.0152819616388646,TRUE
"CJI97_004445",-0.733385410920505,7.72705090681243,0.00756790837417386,0.0152915549894605,FALSE
"CJI97_002660",-0.389476073842732,6.32618961718296,0.00756926304241088,0.0152915549894605,FALSE
"CJI97_002944",0.272194021349702,7.73338338073228,0.00757732243242817,0.0153021077265653,FALSE
"CJI97_003886",0.523015544061415,5.32476827023744,0.00759984163495316,0.0153418426719818,FALSE
"CJI97_003863",-0.749406782339465,7.67636341766993,0.00761324872585343,0.0153631601064716,TRUE
